NatEmis,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,StreetName,Street,StreetType,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,PostalAddress,Telephone,TEL LENGTH,cellno,CELL LENGTH,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
200100024,2,EC,ALEXANDRIA HIGH SCHOOL,ALEXANDRIA,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),094101,094101,TO BE UPDATED,621001,4211001,ALEXANDRIA HOERSKOOL (21),26.40867,-33.65411,NEIMS 2007,50,ALEXANDRIA,DC10,CACADU DISTRICT MUNICIPALITY,EC105,NDLAMBE LOCAL MUNICIPALITY,21005002,2,20501000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT4,MR .C.C,GROBLER,,CORNER VOORTREKKER AND KROG STREET,CORNER VOORTREKKER AND KROG,STREET,,,ALEXANDRIA,6185,"CORNER VOORTREKKER AND KROG STREET,ALEXANDRIA,6185",P.O.BOX 43,ALEXANDRA,"P.O.BOX 43,ALEXANDRA,6185",0466530126,10,0833312495,10,URBAN,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,467,14,466,15,462,18,564,17,655,20,,TRUE,35,18,53
200600012,2,EC,ALIWAL NORTH HIGH SCHOOL,ALIWAL NORTH,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),021410,214353,TO BE UPDATED,306024,4061001,ALIWAL NORTH HIGH SCHOOL,26.70852,-30.7019,NEIMS 2007,369,ALIWAL-NOORD/NORTH,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC143,MALETSWAI LOCAL MUNICIPALITY,21403004,4,22801000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT2,C.J,POTGIETER,,SOMERSET NORTH STREET,SOMERSET NORTH,STREET,,,ALIWAL NORTH,9750,"SOMERSET NORTH STREET,ALIWAL NORTH,9750",P.O.BOX 214,ALIWALNORTH,"P.O.BOX 214,ALIWALNORTH,9750",0516332073,10,0823776098,10,URBAN,YES,ABCD,5,Y,UKHAHLAMBA,RURAL,NO,0,FALSE,FALSE,TO BE UPDATED,486,25,486,16,474,26,480,26,483,24,,TRUE,2,2,4
200600013,2,EC,ALIWAL NORTH PRIMARY SCHOOL,ALIWAL NORTH,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),021410,214106,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.71472,-30.69833,NEIMS 2007,369,ALIWAL-NOORD/NORTH,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC143,MALETSWAI LOCAL MUNICIPALITY,21403004,4,22801000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT2,G. C,ENGELBRECHT,,BENSON STREET,BENSON,STREET,,,ALIWAL NORTH,9750,"BENSON STREET,ALIWAL NORTH,9750",P.O.BOX 202,ALIWALNORTH,"P.O.BOX 202,ALIWALNORTH,9750",0516341827,10,,,URBAN,YES,ABCD,5,Y,UKHAHLAMBA,RURAL,NO,0,FALSE,FALSE,TO BE UPDATED,672,26,643,27,716,29,713,29,691,28,,TRUE,37,50,87
300021201,3,NC,ALPHA PRIMÊRE SKOOL,ALPHA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),99,970732,4317,NOT APPLICABLE,,NOT APPLICABLE,24.02511,-30.64963,NEIMS 2007,256,DE AAR,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,NC073,EMTHANJENI LOCAL MUNICIPALITY,30703001,99,30901006,SUNRISE,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,AW,DE LEEUW,,HV ALPHA & RAND STREET,HV ALPHA & RAND,STREET,,,DE AAR,7000,"HV ALPHA & RAND STREET,DE AAR,7000",POSBUS 294,DE AAR,"POSBUS 294,DE AAR,7000",0536313651,10,0828122568,10,URBAN,YES,ACD,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,840,27,933,30,854,27,841,24,841,24,SATELITE,TRUE,2,,2
443011183,4,FS,AM LEMBEDE P/S,AM LEMBEDE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),130529,823232,2959,NOT APPLICABLE,,NOT APPLICABLE,27.466837,-26.91915,FSED 2007,318,PARYS,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003012,12,41809006,OU LOKASIE,NOT APPLICABLE,FEZILE DABI,21,M.M,MODISENYANE,2028,2028 MTHIMKULU STREET,MTHIMKULU,STREET,,,PARYS,9585,"2028 MTHIMKULU STREET,PARYS,9585",P.O.BOX  1123,,"P.O.BOX  1123,9585",0568198054,10,0833141362,10,URBAN,NO,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,338,12,391,14,290,12,348,11,357,10,,TRUE,9,8,17
440602037,4,FS,AMOHELANG I/S,AMOHELANG,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),121500,820336,5881,NOT APPLICABLE,,NOT APPLICABLE,26.713711,-29.241258,FSED 2007,358,BOTSHABELO,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702031,31,40503003,BOTSHABELO C,NOT APPLICABLE,MOTHEO,16,KP,KHAKHAU,,C SECTION,C,SECTION,,,BOTSHABELO,9781,"C SECTION,BOTSHABELO,9781",PRIVATE BAG X506,BOTSHABELO,"PRIVATE BAG X506,BOTSHABELO,9781",0515321608,10,0839508334,10,URBAN,YES,ABCDE,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,703,,527,,586,29,685,26,729,23,,TRUE,12,11,23
300016202,3,NC,ANDERSON PRIMÊRE SKOOL,ANDERSON,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),99,970397,9081,NOT APPLICABLE,,NOT APPLICABLE,23.24616,-28.85675,NEIMS 2007,79,HAY,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,NC078,SIYANCUMA LOCAL MUNICIPALITY,30708001,99,31404000,NONE,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,J,VISAGIE (ACT),54,54 WATERBOER STREET,WATERBOER,STREET,,,GRIEKWASTAD,8365,"54 WATERBOER STREET,GRIEKWASTAD,8365",POSBUS 2,GRIEKWASTAD,"POSBUS 2,GRIEKWASTAD,8365",0533430050,10,0724497522,10,RURAL,YES,ACD,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,965,29,979,25,900,28,923,25,925,24,SATELITE,TRUE,6,5,11
800034815,8,MP,ANGELS PARK ACADEMY,ANGE PARK,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,INDEPENDENT,TO BE UPDATED,TO BE UPDATED,99,,800034815,NOT APPLICABLE,6242392,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP322,MBOMBELA LOCAL MUNICIPALITY,83202030,30,TO BE UPDATED,TO BE UPDATED,EHLANZENI,NOT APPLICABLE,WHITERIVER,THE,MANAGER,22,22 PORTION PORTION,PORTION,PORTION,,,WHITE RIVER,1240,"22 PORTION PORTION,WHITE RIVER,1240",P.O.BOX  4415,,"P.O.BOX  4415,,1240",0827015738,10,0720428617,10,TO BE UPDATED,YES,ABCDE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,218,11,128,8,257,12,353,16,431,18,,TRUE,7,6,13
500103600,5,KZ,AS - SALAAM C,AS - SALAAM,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.54445,-30.29602,GEOCODE 2010 GOOGLE EARTH,36,EMZUMBE,DC21,UGU DISTRICT MUNICIPALITY,KZN211,VULAMEHLO LOCAL MUNICIPALITY,52101009,9,50113004,VONGUNZANA,UMGUNGUNDLOVU,PORT SHEPSTONE,SCOTTBURGH,THE,MANAGER,691,691 D BLOCK,D,BLOCK,,,VULAMEHLO,4202,"691 D BLOCK,VULAMEHLO,4202",P.O.BOX 11811,BRAEMAR,"P.O.BOX 11811,BRAEMAR,4202",0399711711,10,0835786534,10,RURAL,NO,NONE,TO BE UPDATED,Y,UGU,RURAL,NO,0,FALSE,FALSE,TO BE UPDATED,266,14,333,17,280,14,288,16,292,13,,TRUE,,56,56
127333522,1,WC,ASHTON SEK. SKOOL,ASHTON,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),333522,003217,TO BE UPDATED,8803,1318803,ASHTON SEK. SKOOL,20.04017,-33.8325,WCED,172,MONTAGU,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC026,BREEDE RIVER/WINELANDS LOCAL MUNICIPALITY,10206009,9,11001000,NONE,NOT APPLICABLE,CAPE WINELANDS,08,MNR. P,BUIS,,GLADIOLI AVENUE,GLADIOLI,AVENUE,,,ASHTON,6715,"GLADIOLI AVENUE,ASHTON,6715",POSBUS 94,ASHTON,"POSBUS 94,ASHTON,6715",0236152027,10,0837384522,10,RURAL,YES,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,YES,829,FALSE,TRUE,TO BE UPDATED,821,27,860,28,821,26,799,25,810,25,,TRUE,26,25,51
300044201,3,NC,ASMANDIA PRIMARY SCHOOL,ASMANDIA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),99,970599,8815,NOT APPLICABLE,,NOT APPLICABLE,23.08624,-28.30298,NEIMS 2007,80,POSTMASBURG,DC8,SIYANDA DISTRICT MUNICIPALITY,NC085,TSANTSABANE LOCAL MUNICIPALITY,30805001,99,31908002,POSTDENE,NOT APPLICABLE,SIYANDA,NOTAPPLICABLE,G,DAMES,75,75 PLEIN STREET,PLEIN,STREET,,POSTDENE,POSTMASBURG,8420,"75 PLEIN STREET,POSTDENE,POSTMASBURG,8420",POSBUS 816,POSTMASBURG,"POSBUS 816,POSTMASBURG,8420",0533131636,10,0724195791,10,RURAL,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,912,28,986,28,926,27,848,26,772,24,SATELITE,TRUE,,1,1
700331694,7,GT,ASSEMBLIES OF GOD COLLEGE,ASSEMBLIES OF GOD,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,,TO BE UPDATED,331694,8331694,ASSEMBLIES OF GOD (CEFUPS ACADEMY),28.0745866668,-26.5426849998,GDE2009,320,VEREENIGING,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT422,MIDVAAL LOCAL MUNICIPALITY,74202004,4,70505008,VALLEY SETTLEMENT,NOT APPLICABLE,SEDIBENG EAST,TO BE UPDATED,I,ADAMS,74,74 EATON ROAD,EATON,ROAD,,HANLEY-ON-KLIP,RANDVAAL,,"74 EATON ROAD,HANLEY-ON-KLIP,RANDVAAL,",P.O.BOX  489,HENLEY ON KLIP,"P.O.BOX  489,HENLEY ON KLIP,1962",0163669907,10,0729019256,10,RURAL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,329,22,363,30,215,16,276,20,248,20,,TRUE,98,130,228
440303261,4,FS,ATLEHANG S/S,ATLEHANG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,FREE STATE EDUCATION DEPARTMENT,123246,840716,4290,3171003,3171003,ATLEHANG SS,26.242375,-29.196729,FREE STATE,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS171,NALEDI LOCAL MUNICIPALITY,41701002,2,40504017,KAGISANONG,NOT APPLICABLE,MOTHEO,2,R.N,KALIPA,4449,4449 RAMALALA STREET,RAMALALA,STREET,,MANGAUNG,BLOEMFONTEIN,9323,"4449 RAMALALA STREET,MANGAUNG,BLOEMFONTEIN,9323",P.O.BOX  23009,,"P.O.BOX  23009,9300",0514358425,10,0845877321,10,URBAN,YES,ABCDE,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,944,32,947,31,940,34,955,34,981,33,,TRUE,2,,2
136312208,1,WC,AUGSBURG LANDBOUGIMNASIUM,AUGSBURG LANDBOUGIMNASIUM,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),312208,005129,TO BE UPDATED,5503,1375503,AUGSBURG LANDBOUGIMNASIUM,18.887834,-32.177771,WCED,71,CLANWILLIAM,DC1,WEST COAST DISTRICT MUNICIPALITY,WC012,CEDERBERG LOCAL MUNICIPALITY,10102003,3,10203000,NONE,NOT APPLICABLE,WEST COAST,04,S.J.H.,NEL,,PRESIDENT BRAND STREET,PRESIDENT BRAND,STREET,,,CLANWILLIAM,,"PRESIDENT BRAND STREET,CLANWILLIAM,",POSBUS 34,CLANWILLIAM,"POSBUS 34,CLANWILLIAM,8135",0274822120,10,0832327377,10,RURAL,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,129,FALSE,FALSE,TO BE UPDATED,505,19,490,19,523,20,547,21,538,22,,TRUE,16,24,40
133312600,1,WC,AURORA HS.,AURORA,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),312600,005510,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.486049,-32.704545,WCED,70,PIKETBERG,DC1,WEST COAST DISTRICT MUNICIPALITY,WC013,BERGRIVIER LOCAL MUNICIPALITY,10103002,2,10301000,NONE,NOT APPLICABLE,WEST COAST,02,J .P,VAN WYK,14,14 SKOOL STREET,SKOOL,STREET,,,AURORA,,"14 SKOOL STREET,AURORA,",POSBUS 23,AURORA,"POSBUS 23,AURORA,7325",0229521660,10,0730736302,10,RURAL,YES,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,YES,829,FALSE,TRUE,TO BE UPDATED,208,9,189,8,202,8,221,9,227,9,,TRUE,33,28,61
700400194,7,GT,AURORA PRIMARY INDEPENDENT SCHOOL,AURORA,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.39543,-26.00935,GDE2010,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300018,18,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GAUTENG EAST,TO BE UPDATED,V,WALKER,32,32 CILVALE STREET,CILVALE,STREET,,BAPSFONTEIN,BENONI,,"32 CILVALE STREET,BAPSFONTEIN,BENONI,",P.O.BOX  8812,,"P.O.BOX  8812,1613",0824268527,10,0824268527,10,URBAN,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,101,6,,,126,6,165,7,176,5,,TRUE,41,54,95
600105129,6,NW,B K GUMA,B .K GUMA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,TO BE UPDATED,99,097128,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,DC37,BOJANALA DISTRICT MUNICIPALITY,NW372,MADIBENG LOCAL MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,BOJANALA,LETLHABILE,LETLHABILE D,THE,MANAGER,,,,,,,,,,P.O.BOX 4927,BRITS,"P.O.BOX 4927,BRITS,0250",,,0823943039,10,TO BE UPDATED,NO,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,TRUE,TO BE UPDATED,631,17,,,677,17,767,18,709,21,,TRUE,24,24,48
140337331,1,WC,BAARTMANSFONTEIN NGK PRIM.,BAARTMANSFONTEIN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,INDEPENDENT,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),337331,002997,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,21.12183,-33.37283,WCED,253,LAINGSBURG,DC5,CENTRAL KAROO DISTRICT MUNICIPALITY,WC051,LAINGSBURG LOCAL MUNICIPALITY,TO BE UPDATED,99,12202001,LAINGSBURG NU,NOT APPLICABLE,EDEN AND CENTRAL KAROO,07,ME.V. C .S,CLOETE,,BAARTMANSFONTEIN,BAARTMANSFONTEIN,,,,LAINGSBURG,,"BAARTMANSFONTEIN ,LAINGSBURG,",POSBUS 185,LAINGSBURG,"POSBUS 185,LAINGSBURG,6900",0235815023,10,0829440788,10,RURAL,YES,ABCDE,1,Y,CENTRAL KAROO,RURAL,YES,905,FALSE,TRUE,TO BE UPDATED,52,2,52,2,42,2,43,2,41,2,,TRUE,13,14,27
600100039,6,NW,BABALA PRIMARY SCHOOL,BABALA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),81303,081303,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,24.47633,-26.34218,NEIMS 2007,4,VRYBURG 1,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW391,KAGISANO LOCAL MUNICIPALITY,63901001,99,61102001,HUHUDI  NU,DR RUTH SEGOMOTSI MOMPATI,KAGISANO MOLOPO,TLAKGAMENG,J,SEBOPA,,KADEBIS FARM,KADEBIS,FARM,KADEBIS,,STELLA,8650,"KADEBIS FARM,KADEBIS,STELLA,8650",P.O.BOX 1863,VRYBURG,"P.O.BOX 1863,VRYBURG,8600",0732228074,10,,,TO BE UPDATED,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,21,2,22,1,25,2,30,1,,,,TRUE,3,4,7
600100040,6,NW,BABUSENG  PRIMARY SCHOOL,BABUSENG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960599,960599,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.96693,-25.48478,NEIMS 2007,7,LEHURUTSHE,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805012,12,61014000,NONE,NGAKA MODIRI MOLEMA,ZEERUST,ZEERUST,C. K,NKOTSOE,18171,18171 LEHURUTSHE TOWNSHIP,LEHURUTSHE,TOWNSHIP,,LEHURUTSHE,LERATO,2850,"18171 LEHURUTSHE TOWNSHIP,LEHURUTSHE,LERATO,2850",P.O.BOX 100,LERATO,"P.O.BOX 100,LERATO,2880",0183633566,10,0183633566,10,TO BE UPDATED,NO,NONE,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,807,FALSE,TRUE,TO BE UPDATED,302,11,308,11,298,11,296,11,289,10,,TRUE,1,,1
800000463,8,MP,BABUTHENI SECONDARY SCHOOL,BABUTHENI,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,KWANDEBELE,301421,301421,800000463,6607002,6374203,TO BE UPDATED,28.85617,-25.12583,TO BE UPDATED,273,MBIBANA,DC31,NKANGALA DISTRICT MUNICIPALITY,MP316,DR JS MOROKA LOCAL MUNICIPALITY,83106017,17,70704002,CULLINAN (NU),NKANGALA,NOT APPLICABLE,LIBANGENI,MR PP,NKHUMISHE,,ALLENMANSDRIFT B DRIFT,ALLENMANSDRIFT B,DRIFT,,,MBIBANE,0449,"ALLENMANSDRIFT B DRIFT,MBIBANE,0449",P.O.BOX  206,MBIBANE,"P.O.BOX  206,MBIBANE,0449",0139767098,10,0711647833,10,TO BE UPDATED,YES,ABCDE,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,807,FALSE,TRUE,TO BE UPDATED,586,20,456,18,594,20,629,17,578,21,,TRUE,6,9,15
600100058,6,NW,BAKANG  PRIMARY SCHOOL,BAKANG,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,961293,960972,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,24.48415,-27.84333,NEIMS 2007,84,TAUNG,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW394,GREATER TAUNG LOCAL MUNICIPALITY,63904022,22,61402010,RIETFONTEIN VILLAGE,DR RUTH SEGOMOTSI MOMPATI,GREATER TAUNG,REIVILO,TH,AARON,,RIETFONTEIN VILLAGE,RIETFONTEIN,VILLAGE,RIETFONTEIN,,HARTSWATER,8570,"RIETFONTEIN VILLAGE,RIETFONTEIN,HARTSWATER,8570",P.O.BOX 2372,HARTSWATER,"P.O.BOX 2372,HARTSWATER,8570",,,,,TO BE UPDATED,YES,TO BE UPDATED,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,239,7,236,9,232,7,252,8,255,10,,TRUE,,2,2
600100059,6,NW,BAKANG SELEBO PRIMARY SCHOOL,BAKANG SELEBO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,962343,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.661917,-25.939483,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803027,27,60811001,SETLOPO,NGAKA MODIRI MOLEMA,MAFIKENG,TSHWARANANG,MRS.D.M,TSELE,,SETLOPO VILLAGE,SETLOPO,VILLAGE,SETLOPO,,MAFIKENG,2745,"SETLOPO VILLAGE,SETLOPO,MAFIKENG,2745",P.O.BOX 5752,MAFIKENG,"P.O.BOX 5752,MAFIKENG,2745",0183833453,10,0827162449,10,TO BE UPDATED,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,929,29,963,29,939,28,968,26,1000,27,,TRUE,4,3,7
600100062,6,NW,BAKOLOBENG,BAKOLOBENG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960062,960062,TO BE UPDATED,4006,9304006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,25.53916,-26.47187,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW382,TSWAING LOCAL MUNICIPALITY,63802005,5,60705002,GANALAAGTE,DR RUTH SEGOMOTSI MOMPATI,GREATER DELAREYVILLE,MAHUNWANA,E,KURIAN,,GANNALAAGTE,GANNALAAGTE,,,GANNALAGTE,DELAREYVILLE,2770,"GANNALAAGTE ,GANNALAGTE,DELAREYVILLE,2770",P.O.BOX 845,DELAREYVILLE,"P.O.BOX 845,DELAREYVILLE,2770",0822026038,10,0822026038,10,TO BE UPDATED,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,501,21,461,21,416,21,343,19,638,27,,TRUE,,1,1
600100076,6,NW,BAPHIRING MID. SCHOOL,BAPHIRING,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,COMPREHENSIVE,INDEPENDENT,PUBLIC,BOPHUTATSWANA(BOP),961970,961979,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.74408,-25.29235,NEIMS 2007,91,MADIKWE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW375,MOSES KOTANE LOCAL MUNICIPALITY,63705025,25,60508000,NONE,NGAKA MODIRI MOLEMA,KGETLENG RIVER,ELANDS,J. M,MASOKO,,RIETFONTEIN,RIETFONTEIN,,,,MABAALSTAD,2840,"RIETFONTEIN ,MABAALSTAD,2840",P.O.BOX 1094,MABAALSTAD,"P.O.BOX 1094,MABAALSTAD,2841",0145180031,10,0145180031,10,TO BE UPDATED,YES,TO BE UPDATED,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,807,FALSE,TRUE,TO BE UPDATED,245,10,237,10,233,8,231,9,222,9,,TRUE,1,,1
