NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
130312220,0130312220,1,WC,GOUDINI HS.,GOUDINI,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),312220,5517,TO BE UPDATED,1318820,GOUDINI HS.,19.313565,-33.68769,WCED,99,174,WORCESTER,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC025,BREEDE VALLEY LOCAL MUNICIPALITY,10205020,20,10905000,NONE,NOT APPLICABLE,CAPE WINELANDS,05,BW,OOSTHUIZEN,39,VAN RIEBEECK,STREET,39 VAN RIEBEECK STREET,,RAWSONVILLE,CAPE TOWN,6845,"39 VAN RIEBEECK STREET,RAWSONVILLE,CAPE TOWN,6845",P.O.BOX 25,RAWSONVILLE,6845,"P.O.BOX 25,RAWSONVILLE,6845",0233491070,0827713687,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,130312220,130312220,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0130312220,0,TO BE UPDATED,TO BE UPDATED,328,15,342,15,359,15,348,16,,380,17,,398,17,,,,,TRUE,33,40,73,
136312222,0136312222,1,WC,GRAAFWATER HS.,GRAAFWATER,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),312222,5518,TO BE UPDATED,1375508,GRAAFWATER HS.,18.604597,-32.155357,WCED,99,71,CLANWILLIAM,DC1,WEST COAST DISTRICT MUNICIPALITY,WC012,CEDERBERG LOCAL MUNICIPALITY,10102004,4,10205001,GRAAFFWATER NORTH,NOT APPLICABLE,WEST COAST,04,JG,KOORTZEN,6,CORNER VD STEL AND HOOF,STREET,6 CORNER VD STEL AND HOOF STREET,,,GRAAFWATER,,"6 CORNER VD STEL AND HOOF STREET,GRAAFWATER,",P.O.BOX 4,GRAAFWATER,8120,"P.O.BOX 4,GRAAFWATER,8120",0274221009,0845873907,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,136312222,136312222,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0136312222,0,TO BE UPDATED,TO BE UPDATED,392,16,375,16,404,16,452,17,,499,19,,526,19,,,,,TRUE,40,49,89,
800034582,800034582,8,MP,GRACE CHRISTIAN PRIVATE SCHOOL,GRACE CHRISTIAN,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,800034582,99,NOT APPLICABLE,29.061576,-25.117687,GEOCODE 2010 GOOGLE EARTH,99,TO BE UPDA,NEBO,DC31,NKANGALA DISTRICT MUNICIPALITY,MP316,DR JS MOROKA LOCAL MUNICIPALITY,83106003,3,TO BE UPDATED,TO BE UPDATED,NKANGALA,NOT APPLICABLE,SIYABUSWA,THE,MANAGER,1265,,STAND,1265  STAND,,SIYABUSWA X C,SIYABUSWA,0472,"1265  STAND,SIYABUSWA X C,SIYABUSWA,0472",P.O.BOX 3002,SIYABUSWA,0472,"P.O.BOX 3002,SIYABUSWA,0472",0139733162,0761116481,TO BE UPDATED,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,14/10/2004,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800034582,800034582,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,424,23,379,17,413,27,439,29,,477,27,,620,30,,,,,TRUE,24,27,51,
500151626,151626,5,KZ,GREEN HILL P,GREEN HILL,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.415583,-29.562967,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205030,30,51109043,RAISETHORPE,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,MR. S,RAMPATH,150,MYSORE,ROAD,150 MYSORE ROAD,,NORTHDALE PITERMARITZBURG,PIETERMARITZBURG,3207,"150 MYSORE ROAD,NORTHDALE PITERMARITZBURG,PIETERMARITZBURG,3207",P.O.BOX 897,LUXMI,3207,"P.O.BOX 897,LUXMI,3207",0333871889,0844563036,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500151626,500151626,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ151626,0,TO BE UPDATED,TO BE UPDATED,609,22,609,22,570,22,540,22,,568,19,,536,19,,,,,TRUE,8,,8,
600100472,100472,6,NW,GRENVILLE HIGH,GRENVILLE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),84305,84305,TO BE UPDATED,9152027,GRENVILLE HIGH SCHOOL,27.24085,-25.66128,NEIMS 2007,99,201,RUSTENBURG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,RUSTENBURG LOCAL MUNICIPALITY,63703013,13,60315019,RUSTENBURG CENTRAL,BOJANALA,RUSTENBURG,BOKAMOSO,A,TAUTE,98,KLOPPER,STREET,98 KLOPPER STREET,,,RUSTENBURG,0300,"98 KLOPPER STREET,RUSTENBURG,0300",PRIVATE BAG X82071,RUSTENBURG,0300,"PRIVATE BAG X82071,RUSTENBURG,0300",0145920344,,TO BE UPDATED,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,TRUE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100472,600100472,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100472,0,TO BE UPDATED,TO BE UPDATED,810,39,785,35,855,38,857,32,,896,43,,896,42,,,,,TRUE,71,21,92,
500151922,151922,5,KZ,GREYTOWN HIGH,GREYTOWN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5212408,GREYTOWN H,30.57598,-29.06902,NEIMS 2007,99,224,UMVOTI,DC24,UMZINYATHI DISTRICT MUNICIPALITY,KZN245,UMVOTI LOCAL MUNICIPALITY,52405002,2,52305000,NONE,UKHAHLAMBA,UMZINYATHI,UMVOTI,JP,SCHOLTZ,,MUDEN,ROAD,MUDEN ROAD,,,GREYTOWN,3250,"MUDEN ROAD,GREYTOWN,3250",PRIVATE BAG X5577,GREYTOWN,3250,"PRIVATE BAG X5577,GREYTOWN,3250",0334132146,0844155628,RURAL,NO,NONE,,Y,UMZINYATHI,RURAL,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500151922,500151922,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ151922,0,TO BE UPDATED,TO BE UPDATED,381,21,344,19,389,22,430,21,,470,22,,499,25,,,,,TRUE,43,35,78,
909132044,909132044,9,LP,GROENVLEI,GROENVLEI,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),850039,413666,TO BE UPDATED,7133116,GROENVLEI SECONDARY,27.32415,-24.25983,NEIMS 2007,99,8,THABAZIMBI,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM361,THABAZIMBI LOCAL MUNICIPALITY,93601001,99,91412004,THABAZIMBI NU,NOT APPLICABLE,WATERBERG,THABAZIMBI,M A,MAKWELA,,THABAZIMBI-SENTRUIM,ROAD,THABAZIMBI-SENTRUIM ROAD,,SENTRUM,THABAZIMBI,0380,"THABAZIMBI-SENTRUIM ROAD,SENTRUM,THABAZIMBI,0380",P.O.BOX 952,THABAZIMBI,0380,"P.O.BOX 952,THABAZIMBI,0380",0147790680,0828093867,RURAL,YES,TO BE UPDATED,1,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,579,FALSE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,909132044,909132044,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP909132044,0,TO BE UPDATED,TO BE UPDATED,91,6,77,5,102,8,145,8,,179,8,,172,8,,,,,TRUE,46,44,90,
200601067,601067,2,EC,HANGKLIP PRIMARY SCHOOL,HANGKLIP,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),194149,194149,TO BE UPDATED,99,NOT APPLICABLE,26.86775,-31.88485,NEIMS 2007,99,296,QUEENSTOWN,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC134,LUKANJI LOCAL MUNICIPALITY,21304026,26,22112014,QUEENSTOWN CENTRAL,NOT APPLICABLE,QUEENSTOWN,LUKHANJI,JPW,PRETORIUS,,FROST,STREET,FROST STREET,,TOPTOWN,QUEENSTOWN,5320,"FROST STREET,QUEENSTOWN,5320",P.O.BOX 445,QUEENSTOWN,5320,"P.O.BOX 445,QUEENSTOWN,5320",0458397001,0837013457,URBAN,YES,ABCD,,Y,CHRIS HANI,RURAL,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200601067,200601067,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC601067,0,TO BE UPDATED,TO BE UPDATED,555,25,583,25,533,23,494,24,,458,23,,435,22,,,,,TRUE,21,38,59,
300033206,33206,3,NC,HANTAM PRIMÊRE SKOOL,HANTAM,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),TO BE UPDATED,TO BE UPDA,8380,99,NOT APPLICABLE,19.7702,-31.46325,NEIMS 2007,99,75,CALVINIA,DC6,NAMAKWA DISTRICT MUNICIPALITY,NC065,HANTAM LOCAL MUNICIPALITY,30605002,2,30402002,NEWTOWN,NOT APPLICABLE,NAMAQUA,NOT APPLICABLE,J.J,LEUKES,867,LE ROUX,STREET,867 LE ROUX STREET,,,CALVINIA,8190,"867 LE ROUX STREET,CALVINIA,",P.O.BOX 161,CALVINIA,8190,"P.O.BOX 161,CALVINIA,8190",0273411212,,RURAL,YES,ABCD,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NC,NC,300033206,300033206,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NC33206,0,TO BE UPDATED,TO BE UPDATED,1375,36,1392,40,1342,41,1383,36,,1318,39,,1423,36,,SATELITE,,,TRUE,27,29,56,
500153846,153846,5,KZ,HARDING S,HARDING,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5312210,HARDING S,29.883183,-30.570783,NEIMS 2007,99,147,ALFRED,DC21,UGU DISTRICT MUNICIPALITY,KZN214,UMUZIWABANTU LOCAL MUNICIPALITY,52104003,3,50403000,NONE,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,VA,FENNER,,KIRK,STREET,KIRK STREET,,,HARDING,4680,"KIRK STREET,HARDING,4680",PRIVATE BAG X1002,HARDING,4680,"PRIVATE BAG X1002,HARDING,4680",0394331223,0833204390,RURAL,NO,NONE,,Y,UGU,RURAL,01/01/1900,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,KZ,KZ,500153846,500153846,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ153846,0,TO BE UPDATED,TO BE UPDATED,1207,32,1171,33,1209,33,1229,33,,1241,33,,1338,36,,,,,TRUE,43,24,67,
906250195,906250195,9,LP,HARRY OPPENHEIMER,HARRY OPPENHEIMER,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,AGRICULTURE,TO BE UPDATED,TO BE UPDATED,LEBOWA,820003,413791,TO BE UPDATED,7222108,HARRY OPPENHEIMER SE,28.89429,-23.79661,NEIMS 2007,99,TO BE UPDA,POTGIETERSRUS,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM352,AGANANG LOCAL MUNICIPALITY,93502018,18,91001001,POTGIETERSRUS NU,NOT APPLICABLE,CAPRICORN,MOGOSHI,KW,MASHALA,,STIRUM LIMBURG,,STIRUM LIMBURG,,MOKOPANE,POTGIETERSRUS,0746,"STIRUM LIMBURG,MOKOPANE,POTGIETERSRUS,0746",PRIVATE BAG X1309,BAKONE,0746,"PRIVATE BAG X1309,BAKONE,0746",0154260006,0828284265,RURAL,YES,TO BE UPDATED,3,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,99,TRUE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,906250195,906250195,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP906250195,0,TO BE UPDATED,TO BE UPDATED,645,26,603,27,726,26,737,23,,792,23,,817,31,,,,,TRUE,425,298,723,
500154364,154364,5,KZ,HAYTHORNE S,HAYTHORNE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5311213,HAYTHORNE SECONDARY,30.38774,-29.57601,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205032,32,51109054,WOODLANDS,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,D,ELLIS,30,HICKORY,ROAD,30 HICKORY ROAD,,WOODLANDS,PIETERMARITZBURG,3231,"30 HICKORY ROAD,WOODLANDS,PIETERMARITZBURG,3231",P.O.BOX 134,MSUNDUZI,3231,"P.O.BOX 134,MSUNDUZI,3231",0333874291,0844047772,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500154364,500154364,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ154364,0,TO BE UPDATED,TO BE UPDATED,1250,42,1176,43,1340,47,1417,50,,1406,51,,1508,53,,,,,TRUE,42,38,80,
116112221,0116112221,1,WC,HEIDELBERG HS.,HEIDELBERG,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),112221,5539,TO BE UPDATED,1358824,HEIDELBERG HS.,20.959199,-34.086542,WCED,99,58,HEIDELBERG(C),DC4,EDEN DISTRICT MUNICIPALITY,WC042,HESSEQUA LOCAL MUNICIPALITY,10402005,5,11607000,NONE,NOT APPLICABLE,EDEN AND CENTRAL KAROO,01,HJ,EYGELAAR,,MURRAY,STREET,MURRAY STREET,,HEIDELBERG - WC,HEIDELBERG,6665,"MURRAY STREET,HEIDELBERG - WC,HEIDELBERG,6665",P.O.BOX 82,"HEIDELBERG,CAPE",6665,"P.O.BOX 82,HEIDELBERG,CAPE,6665",0287221384,0836229108,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,116112221,116112221,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0116112221,0,TO BE UPDATED,TO BE UPDATED,256,17,267,15,244,17,258,17,,247,17,,221,17,,,,,TRUE,36,25,61,
700130476,130476,7,GT,HELPMEKAAR PRIVAATSKOOL,HELPMEKAAR PRIVAATSKOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.0337633332,-26.189301667,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400060,60,77409302,WITS UNIVERSITY,NOT APPLICABLE,JOHANNESBURG SOUTH,NOT APPLICABLE,K,KONIG,,CN REMPIRE AND MELLE,STREET,CN REMPIRE AND MELLE STREET,,PARKTOWN,JOHANNESBURG,2017,"CN REMPIRE AND MELLE STREET,PARKTOWN,JOHANNESBURG,2017",P.O.BOX 32109,BRAAMFONTEIN,2017,"P.O.BOX 32109,BRAAMFONTEIN,2017",0113392226,0834559492,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,31/03/1993,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700130476,700130476,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,663,52,595,44,698,46,731,55,,809,61,,808,64,,,,,TRUE,20,40,60,
500154771,154771,5,KZ,HERITAGE ACADEMY,HERITAGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5311215,HERITAGE ACADEMY,30.33995,-29.60815,GEOCODE 2010 GOOGLE EARTH,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205026,26,51109020,LESTER PARK,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,THE,MANAGER,8,STOTT,ROAD,8 STOTT ROAD,,MAYORSWALK,PIETERMARITZBURG,3208,"8 STOTT ROAD,MAYORSWALK,PIETERMARITZBURG,3208",POST OFFICE,MAYORSWALK,3208,"POST OFFICE,MAYORSWALK,3208",0333442852,0835339288,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500154771,500154771,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,415,31,402,28,427,33,378,33,,341,31,,340,30,,,,,TRUE,1,5,6,
443011255,443011255,4,FS,HF VERWOERD P/S,HF VERWOERD P/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),130520,196108,5049,99,TO BE UPDATED,27.45867,-26.90765,FSED 2007,99,318,PARYS,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003013,13,41807004,PARYS CENTRAL,NOT APPLICABLE,FEZILE DABI,21,CMB,DE SWARDT,,ST JAN,STREET,ST JAN STREET,,TUMAHOLE,PARYS,9585,"ST JAN STREET,TUMAHOLE,PARYS,9585",P.O.BOX 135,PARYS,9585,"P.O.BOX 135,PARYS,9585",0568113541,0835579714,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,443011255,443011255,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS43011255,0,TO BE UPDATED,TO BE UPDATED,904,38,894,33,843,36,853,34,,863,35,,831,34,,,,,TRUE,2,4,6,
600100503,100503,6,NW,HIGH SCHOOL SCHWEIZER - RENEKE,SCHWEIZER - RENEKE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),89029,89029,TO BE UPDATED,9335111,SCHWEIZER RENEKE HIGH SCHOOL,25.32123,-27.18911,NEIMS 2007,99,85,SCHWEIZER-RENEKE,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW393,MAMUSA LOCAL MUNICIPALITY,63903002,2,61306000,NONE,DR RUTH SEGOMOTSI MOMPATI,TALEDI,MAMUSA,B .P,GELDENHUYS,,OLIVIER  SCHW,STREET,OLIVIER  SCHW STREET,SCHWEIZERRENEKE,SCHWIEZER,SCHEIZER RENEKE,2780,"OLIVIER  SCHW STREET,SCHWEIZERRENEKE,SCHWIEZER,SCHEIZER RENEKE,2780",P.O.BOX 955,SCHWEIZERRENEKE,2780,"P.O.BOX 955,SCHWEIZERRENEKE,2780",0539631325,,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100503,600100503,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100503,0,TO BE UPDATED,TO BE UPDATED,233,15,269,15,243,14,304,18,,338,20,,354,20,,,,,TRUE,24,26,50,
500155696,155696,5,KZ,HILTON COLLEGE,HILTON,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.29083,-29.4825,GEOCODE 2010 GOOGLE EARTH,99,288,LIONS RIVER,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN222,UMNGENI LOCAL MUNICIPALITY,52202005,5,50813002,LIONS RIVER NU,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,THE,MANAGER,,HILTON COLLEGE,ROAD,HILTON COLLEGE ROAD,UMNGENI RURAL,UMNGENI RURAL,UMNGENI,3245,"HILTON COLLEGE ROAD,UMNGENI RURAL,UMNGENI RURAL,UMNGENI,3245",PRIVATE BAG X6001,HILTON,3245,"PRIVATE BAG X6001,HILTON,3245",0333830100,,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500155696,500155696,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,555,63,549,147,556,64,546,61,,551,69,,554,74,,,,,TRUE,,65,65,
500157583,157583,5,KZ,HLUHLUWE P (IMPALA ST),HLUHLUWE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,32.26767,-28.01522,NEIMS 2007,99,27,HLABISA(N),DC27,UMKHANYAKUDE DISTRICT MUNICIPALITY,KZN273,THE BIG 5 FALSE BAY LOCAL MUNICIPALITY,52703003,3,53503007,MTHEKWINI,ZULULAND,OBONJENI,HLABISA,MR .J. L,VAN DER WATT,42,NO. IMPALA,STREET,42 NO. IMPALA STREET,,,HLUHLUWE,3960,"42 NO. IMPALA STREET,HLUHLUWE,",PRIVATE BAG X6003,HLUHLUWE,3960,"PRIVATE BAG X6003,HLUHLUWE,3960",0355620020,0828538500,RURAL,NO,NONE,2,Y,UMKHANYAKUDE,RURAL,01/01/1900,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,KZ,KZ,500157583,500157583,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ157583,0,TO BE UPDATED,TO BE UPDATED,217,15,211,15,221,17,250,15,,252,16,,264,15,,,,,TRUE,37,18,55,
