NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
500100788,100788,5,KZ,ALEXANDRA H,ALEXANDRA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,5311164,5311301,ALEXANDRA HIGH,30.38785,-29.6163,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205036,36,51109045,SCOTTSVILLE,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,MR. C,HEYMANS,53,ALEXANDRA,STREET,53 ALEXANDRA STREET,,SCOTTVILLE,PIETERMARITZBURG,3209,"53 ALEXANDRA STREET,,SCOTTVILLE,PIETERMARITZBURG,3209",PRIVATE BAG X6,SCOTTSVILLE,3209,"PRIVATE BAG X6,SCOTTSVILLE,3209",0333948252,URBAN,NO,NONE,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,KZ100788,0,TO BE UPDATED,1089,50,1106,49,1077,51,1060,51,TRUE,,46,46
200100024,100024,2,EC,ALEXANDRIA HIGH SCHOOL,ALEXANDRIA,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,621001,4211001,ALEXANDRIA HOERSKOOL (21),26.40867,-33.65411,NEIMS 2007,50,ALEXANDRIA,DC10,CACADU DISTRICT MUNICIPALITY,EC105,NDLAMBE LOCAL MUNICIPALITY,21005002,2,20501000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT4,MR .C.C,GROBLER,,CORNER VOORTREKKER AND KROG,STREET, CORNER VOORTREKKER AND KROG STREET,ALEXANDRIA,,ALEXANDRIA,6185," CORNER VOORTREKKER AND KROG STREET,ALEXANDRIA,ALEXANDRIA,6185",P.O.BOX 43,ALEXANDRA,6185,"P.O.BOX 43,ALEXANDRA,6185",0466530126,URBAN,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,01-Jan-60,NO,FALSE,FALSE,EC100024,0,TO BE UPDATED,467,14,466,15,462,18,564,17,TRUE,35,18,53
200600012,600012,2,EC,ALIWAL NORTH HIGH SCHOOL,ALIWAL NORTH,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,306024,4061001,ALIWAL NORTH HIGH SCHOOL,26.70852,-30.7019,NEIMS 2007,369,ALIWAL-NOORD/NORTH,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC143,MALETSWAI LOCAL MUNICIPALITY,21403004,4,22801000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT2,C.J,POTGIETER,,SOMERSET NORTH,, SOMERSET NORTH ,,,ALIWAL NORTH,9750," SOMERSET NORTH ,ALIWAL NORTH,9750",P.O.BOX 214,ALIWALNORTH,9750,"P.O.BOX 214,ALIWALNORTH,9750",0516332073,URBAN,YES,ABCD,5,Y,UKHAHLAMBA,RURAL,01-Jan-23,NO,FALSE,FALSE,EC600012,0,TO BE UPDATED,486,25,486,16,474,26,480,26,TRUE,2,2,4
200600013,600013,2,EC,ALIWAL NORTH P SCHOOL,ALIWAL NORTH,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.71472,-30.69833,NEIMS 2007,369,ALIWAL-NOORD/NORTH,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC143,MALETSWAI LOCAL MUNICIPALITY,21403004,4,22801000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT2,G. C,ENGELBRECHT,,BENSON,STREET, BENSON STREET,,,ALIWAL NORTH,," BENSON STREET,ALIWAL NORTH,",P.O.BOX 202,ALIWALNORTH,9750,"P.O.BOX 202,ALIWALNORTH,9750",0516341827,URBAN,YES,ABCD,5,Y,UKHAHLAMBA,RURAL,01-Jan-67,NO,FALSE,FALSE,EC600013,0,TO BE UPDATED,672,26,643,27,716,29,713,29,TRUE,37,50,87
200600014,600014,2,EC,ALIWAL NORTH TECH ORIENT. SCHOOL,ALIWAL NORTH,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.71701,-30.69246,ECED2007,369,ALIWAL-NOORD/NORTH,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC143,MALETSWAI LOCAL MUNICIPALITY,21403004,4,22801000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT2,F,BROWN,,OLD LADY-GREY,ROAD, OLD LADY-GREY ROAD,,,ALIWAL NORTH,9750," OLD LADY-GREY ROAD,ALIWAL NORTH,9750",Private Bag x1016,ALIWAL NORTH,9750,"Private Bag x1016,ALIWAL NORTH,9750",0516332681,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-06,0,FALSE,FALSE,EC600014,0,TO BE UPDATED,237,16,231,17,180,18,148,18,TRUE,,94,94
300021201,21201,3,NC,ALPHA PRIMÊRE SKOOL,ALPHA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,24.02511,-30.64963,NEIMS 2007,256,DE AAR,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,NC073,EMTHANJENI LOCAL MUNICIPALITY,30703001,0,30901006,SUNRISE,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,MR,DELEEUW,,RAND,STREET, RAND STREET,,HAPPY VALLEY,DE AAR,7000," RAND STREET,,HAPPY VALLEY,DE AAR,7000",P.O.BOX 294,DEAAR,7000,"P.O.BOX 294,DEAAR,7000",0536313651,URBAN,YES,ACD,2,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,FALSE,TRUE,NC21201,0,TO BE UPDATED,840,27,933,30,854,27,841,24,TRUE,2,,2
103484644,0103484644,1,WC,ALPHA SKOOL,ALPHA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,"Autism Spectrum Dis
order",PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.45076525,-33.93539787,WCED,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100057,57,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE CENTRAL,CIRCUIT4,N,KEARNS,84,PALMERSTON,ROAD,84 PALMERSTON ROAD,WOODSTOCK,WOODSTOCK,CAPE TOWN ,,"84 PALMERSTON ROAD,WOODSTOCK,WOODSTOCK,CAPE TOWN ,",P.O.BOX 48,WOODSTOCK,7925,"P.O.BOX 48,WOODSTOCK,7925",0214471213,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0103484644,0,TO BE UPDATED,62,12,61,9,65,9,67,9,TRUE,,3,3
107315600,0107315600,1,WC,ALTA DU TOIT SKOOL,ALTA DU TOIT,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.69771932,-33.92758596,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100011,11,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT1,M.J,BASSON,,PIET FRANSMAN,STREET, PIET FRANSMAN STREET,,KUILSRIVER,CAPE TOWN ,7580," PIET FRANSMAN STREET,KUILSRIVER,CAPE TOWN ,7580",Private Bag x10,KUILSRIVER,7579,"Private Bag x10,KUILSRIVER,7579",0219034178,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0107315600,0,TO BE UPDATED,364,30,355,30,352,32,356,32,TRUE,20,34,54
443011183,43011183,4,FS,AM LEMBEDE P/S,AM LEMBEDE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.466837,-26.91915,FSED 2007,318,PARYS,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003012,12,41809006,OU LOKASIE,NOT APPLICABLE,FEZILE DABI,CIRCUIT12,M.M,MODISENYANE,2028,MTHIMKULU,STREET,2028 MTHIMKULU STREET,,TUMAHOLE,PARYS,9585,"2028 MTHIMKULU STREET,,TUMAHOLE,PARYS,9585",P.O.BOX 1123,TUMAHOLE,9585,"P.O.BOX 1123,TUMAHOLE,9585",0568198054,URBAN,No,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,TRUE,FS43011183,0,TO BE UPDATED,338,12,391,14,290,12,348,11,TRUE,9,8,17
500101232,101232,5,KZ,AM MOOLLA SPES NOVA  FOR CP CHILDREN,AM MOOLLA ES NOVA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.99131,-29.69208,NEIMS 2007,33,INANDA,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200052,52,61402006,LOWER MAJEAKGORO,ETHEKWINI,PINETOWN,PHOENIX,MR. A,APPANNA,313,LENHAM,DRIVE,313 LENHAM DRIVE,,PHOENIX,DURBAN,4300,"313 LENHAM DRIVE,,PHOENIX,DURBAN,4300",Private Bag x09,MOUNT EDGECOMBE,4300,"Private Bag x09,MOUNT EDGECOMBE,4300",0315003801,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ101232,0,TO BE UPDATED,265,25,,,319,34,,36,TRUE,58,84,142
444712104,44712104,4,FS,AMARI-SKOOL SPEC,AMARI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Severe Intel disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.752964,-27.95208,FSED 2007,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804034,34,41022002,DAGBREEK,NOT APPLICABLE,LEJWELEPUTSWA,CIRCUIT9,THE,SCOTT,,ARRARAT,ROAD, ARRARAT ROAD,,DAGBREEK,WELKOM,," ARRARAT ROAD,,DAGBREEK,WELKOM,",Private Bag X67,WELKOM,9460,"Private Bag X67,WELKOM,9460",0573528423,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,FS44712104,0,TO BE UPDATED,216,27,217,26,220,24,207,25,TRUE,23,58,81
200101020,101020,2,EC,AMASANGO CAREER SCHOOL,AMASANGO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Extrinsic,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.73701,-33.00726,ECED2007,47,OOS-LONDEN/EAST LONDON,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205031,31,21410001,EAST LONDON NU,NOT APPLICABLE,EAST LONDON,CIRCUIT1,R.B,XUZA,,OLD MT COKE,ROAD, OLD MT COKE ROAD,,DEERFIELD FARM,EAST LONDON,5200," OLD MT COKE ROAD,DEERFIELD FARM,EAST LONDON,5200",P.O. Box 38,EASTLONDON,5200,"P.O. Box 38,EASTLONDON,5200",0437369205,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-96,0,FALSE,FALSE,EC101020,0,TO BE UPDATED,194,13,54,13,104,12,118,16,TRUE,25,40,65
440602037,40602037,4,FS,AMOHELANG I/S,AMOHELANG,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.713711,-29.241258,FSED 2007,358,BOTSHABELO,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702031,31,40503003,BOTSHABELO C,NOT APPLICABLE,MOTHEO,22,S.P,DITHEBE,1159,C,SECTION,1159 C SECTION,,BOTSHABELO-C,BOTSHABELO,9781,"1159 C SECTION,,BOTSHABELO-C,BOTSHABELO,9781",PRIVATE BAG X506,BOTSHABELO,9781,"PRIVATE BAG X506,BOTSHABELO,9781",0515321608,URBAN,Yes,ABCDE,1,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,FALSE,TRUE,FS40602037,0,TO BE UPDATED,703,,527,,586,29,685,26,TRUE,12,11,23
300016202,16202,3,NC,ANDERSON PRIMÊRE SKOOL,ANDERSON,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,23.24616,-28.85675,NEIMS 2007,79,HAY,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,NC078,SIYANCUMA LOCAL MUNICIPALITY,30708001,0,31404000,NONE,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,F,MARTINS,45,WATERBOER,STREET,45 WATERBOER STREET,,RAINBOW VALLEY,GRIEKWASTAD,8365,"45 WATERBOER STREET,,RAINBOW VALLEY,GRIEKWASTAD,8365",P.O.BOX 2,GRIEKWASTAD,8365,"P.O.BOX 2,GRIEKWASTAD,8365",0533430050,RURAL,YES,ACD,2,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,FALSE,TRUE,NC16202,0,TO BE UPDATED,965,29,979,25,900,28,923,25,TRUE,6,5,11
800034815,800034815,8,MP,ANGELS PARK ACADEMY,ANGE PARK,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,INDEPENDENT,TO BE UPDATED,NOT APPLICABLE,6242392,NOT APPLICABLE,31.005513,-25.328504,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP322,MBOMBELA LOCAL MUNICIPALITY,83202030,30,TO BE UPDA,TO BE UPDATED,EHLANZENI,NOT APPLICABLE,WHITERIVER,THE,MANAGER,,,,,,,WHITE RIVER,1240,"WHITE RIVER,1240",P.O.BOX 4467,WHITERIVER,1240,"P.O.BOX 4467,WHITERIVER,1240",0827015738,TO BE UPDA,YES,ABCDE,99,N,NOT APPLICABLE,NOT APPLICABLE,16-Nov-05,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,218,11,128,8,257,12,353,16,TRUE,7,6,13
500103563,103563,5,KZ,ARTHUR BLAXALL,ARTHUR BLAXALL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Visual Impairment,PUBLIC,PUBLIC,5311326,5311302,ARTHUR BLAXALL SCHOOL,30.40466,-29.58596,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205035,35,TO BE UPDA,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,MR. D. C,FRANK,87,ROYSTON,ROAD,87 ROYSTON ROAD,,MOUNTAIN RISE,PIETERMARITZBURG,3201,"87 ROYSTON ROAD,,MOUNTAIN RISE,PIETERMARITZBURG,3201",P.O.BOX 8132,CUMBERWOOD,3235,"P.O.BOX 8132,CUMBERWOOD,3235",0333871400,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ103563,0,TO BE UPDATED,208,26,,,201,28,201,26,TRUE,84,66,150
500103600,103600,5,KZ,AS - SALAAM C,AS - SALAAM,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.54445,-30.29602,GEOCODED,36,EMZUMBE,DC21,UGU DISTRICT MUNICIPALITY,KZN211,VULAMEHLO LOCAL MUNICIPALITY,52101009,9,50113004,VONGUNZANA,UMGUNGUNDLOVU,PORT SHEPSTONE,SCOTTBURGH,THE,MANAGER,691,D,BLOCK,691 D BLOCK,VULAMEHLO RURAL,VULAMEHLO RURAL,VULAMEHLO,4202,"691 D BLOCK,VULAMEHLO RURAL,VULAMEHLO RURAL,VULAMEHLO,4202",P.O.BOX 11811,BRAEMAR,4202,"P.O.BOX 11811,BRAEMAR,4202",0399711711,RURAL,NO,NONE,99,Y,UGU,RURAL,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,266,14,333,17,280,14,288,16,TRUE,,56,56
127333522,0127333522,1,WC,ASHTON SEK. SKOOL,ASHTON,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,8803,1318803,ASHTON SEK. SKOOL,20.04017,-33.8325,WCED,172,MONTAGU,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC026,BREEDE RIVER/WINELANDS LOCAL MUNICIPALITY,10206009,9,11001000,NONE,NOT APPLICABLE,CAPE WINELANDS,CIRCUIT6,MNR. P,BUIS,,GLADIOLI ASHTON,AVENUE, GLADIOLI ASHTON AVENUE,,ZOLANI,ASHTON,6715," GLADIOLI ASHTON AVENUE,ZOLANI,ASHTON,6715",P.O.BOX 94,ASHTON,6715,"P.O.BOX 94,ASHTON,6715",0236152027,RURAL,YES,ACD,3,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,TRUE,WC0127333522,0,TO BE UPDATED,821,27,860,28,821,26,799,25,TRUE,26,25,51
300044201,44201,3,NC,ASMANDIA PRIMÊRE SKOOL,ASMANDIA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,23.08624,-28.30298,NEIMS 2007,80,POSTMASBURG,DC8,SIYANDA DISTRICT MUNICIPALITY,NC085,TSANTSABANE LOCAL MUNICIPALITY,30805001,0,31908002,POSTDENE,NOT APPLICABLE,SIYANDA,NOTAPPLICABLE,G,DAMES,75,PLAIN,STREET,75 PLAIN STREET,,POSTDENE,POSTMASBURG,8420,"75 PLAIN STREET,,POSTDENE,POSTMASBURG,8420",P.O.BOX 816,POSTMASBURG,8420,"P.O.BOX 816,POSTMASBURG,8420",0533131781,RURAL,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NC44201,0,TO BE UPDATED,912,28,986,28,926,27,848,26,TRUE,,1,1
700331694,331694,7,GT,ASSEMBLIES OF GOD (EX GOLDEN REEF COLLEGE),ASSEMBLIES OF GOD,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,331694,8331694,ASSEMBLIES OF GOD (CEFUPS ACADEMY),28.0745866668,-26.5426849998,GDE2009,320,VEREENIGING,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT422,MIDVAAL LOCAL MUNICIPALITY,74202004,4,70505008,VALLEY SETTLEMENT,NOT APPLICABLE,SEDIBENG EAST,NOTAPPLICABLE,S.M,MKHONTO,74,EATON,ROAD,74 EATON ROAD,,HENLEYONKLIP,RANDVAAL,1962,"74 EATON ROAD,HENLEYONKLIP,RANDVAAL,1962",P.O.BOX 489,HENLEYONKLIP,1962,"P.O.BOX 489,HENLEYONKLIP,1962",0163661520,RURAL,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,05-Sep-96,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,329,22,363,30,215,16,276,20,TRUE,98,130,228
102484679,0102484679,1,WC,ASTRA SKOOL,ASTRA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,2246,,ASTRA SKOOL,18.57540088,-33.96305896,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100031,31,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT6,MNR. M,COOK,,PALOTTI,ROAD, PALOTTI ROAD,MONTANA,MONTANA ,CAPE TOWN ,," PALOTTI ROAD,MONTANA,MONTANA ,CAPE TOWN ,",P.O.BOX 21106,DURRHEIM,7490,"P.O.BOX 21106,DURRHEIM,7490",0219340155,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0102484679,0,TO BE UPDATED,341,35,326,31,318,29,295,34,TRUE,16,12,28
101324612,0101324612,1,WC,ATHLONE SKOOL VIR BLINDES,ATHLONE  SCHOOL FOR THE BLIND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Visual Impairment,PUBLIC,PUBLIC,2201,1342201,ATHLONE SKOOL VIR BLINDES,18.65304666,-33.91785443,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100009,9,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE NORTH,CIRCUIT1,F.H,FISHER,,ATHLONE,STREET, ATHLONE STREET,BELLVILLESOUTH,BEROMA GLENHAVEN,BELLVILLE SOUTH,7533," ATHLONE STREET,BELLVILLESOUTH,BEROMA GLENHAVEN,BELLVILLE SOUTH,7533",Private BAG  x1,KASSELSVLEI,,"Private BAG  x1,KASSELSVLEI,",0219512234,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0101324612,0,TO BE UPDATED,305,45,337,41,363,50,401,51,TRUE,31,23,54
132447897,0132447897,1,WC,ATLANTIS VAARDIGHEIDSKOOL,ATLANTIS VAARDIGHEID,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.48233597,-33.56519038,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100029,29,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT2,ME. J,ERASMUS,,GOUDA WESFLEUR,STREET, GOUDA WESFLEUR STREET,,WYNBERG,ATLANTIS,7350," GOUDA WESFLEUR STREET,WYNBERG,ATLANTIS,7350",Private Bag X1,DASSENBERG,7350,"Private Bag X1,DASSENBERG,7350",0215725022,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0132447897,0,TO BE UPDATED,232,16,223,17,278,16,236,16,TRUE,,21,21
440303261,40303261,4,FS,ATLEHANG S/S,ATLEHANG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,3171003,3171003,ATLEHANG SS,26.78422,-29.57651,NEIMS 2007,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS171,NALEDI LOCAL MUNICIPALITY,41701002,2,40504017,KAGISANONG,NOT APPLICABLE,MOTHEO,CIRCUIT13,R.N,KALIPA,4449,RAMALALA,STREET,4449 RAMALALA STREET,MANGAUNG,ROCKLANDS,BLOEMFONTEIN,9300,"4449 RAMALALA STREET,MANGAUNG,ROCKLANDS,BLOEMFONTEIN,9300",P.O.BOX 23009,BLOEMFONTEIN,9300,"P.O.BOX 23009,BLOEMFONTEIN,9300",0514358425,URBAN,Yes,ABCDE,4,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,FS40303261,0,TO BE UPDATED,944,32,947,31,940,34,955,34,TRUE,2,,2
