NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
600102369,102369,6,NW,DIE WILGE HOËRSKOOL,DIE WILGE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),89108,89108,TO BE UPDATED,99,NOT APPLICABLE,27.11768,-26.71049,NEIMS 2007,99,265,POTCHEFSTROOM,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW402,POTCHEFSTROOM LOCAL MUNICIPALITY,64002003,3,61803001,BAILLIE PARK,DR RUTH SEGOMOTSI MOMPATI,POTCHEFSTROOM,POTCHEFSTROOM,S.F,LABUSCHAGNE,,ROCHER,STREET,ROCHER STREET,,BAILLIE PARK,POTCHEFSTROOM,,"ROCHER STREET,BAILLIE PARK,POTCHEFSTROOM,",PRIVATE BAG X1006,BAILLIE PARK,2520,"PRIVATE BAG X1006,BAILLIE PARK,2520",0182906588,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NW,NW,600102369,600102369,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW102369,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,567,39,,,,,,,,FALSE,,,,
103315605,0103315605,1,WC,DOMINICAN GRIMLEY-SCHOOL,DOMINICAN GRIMLEY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PRIVATE,TO BE UPDATED,TO BE UPDATED,315605,5967,TO BE UPDATED,1329911,DOMINICAN GRIMLEY-SCHOOL,18.35322932,-34.02863687,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100074,74,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,02,M.,KERBELKER,,VALLEY,ROAD,VALLEY ROAD,HOUTBAY,HOUT BAY,CAPETOWN,,"VALLEY ROAD,HOUTBAY,HOUT BAY,CAPETOWN,",P.O.BOX 2986,CAPE TOWN,7800,"P.O.BOX 2986,CAPE TOWN,7800",0217901052,0820623929,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,103315605,103315605,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103315605,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,93,15,,,,,,,,FALSE,,,,
700240648,240648,7,GT,DOMINICAN SCHOOL FOR THE DEAF,DOMINICAN SCHOOL FOR THE DEAF,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,DEAF,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),903002,903002,TO BE UPDATED,99,NOT APPLICABLE,28.2551000001,-25.4066316664,GDE2010,99,TO BE UPDA,NEBO,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600074,74,61703002,VENTERSDORP NU,NOT APPLICABLE,TSHWANE NORTH,NOT APPLICABLE,ME,MATHIBE,,SAPS,ROAD,SAPS ROAD,,HAMMERSKRAAL,PRETORIA,0400,"SAPS ROAD,HAMMERSKRAAL,PRETORIA,0400",P.O.BOX 33,HAMMANSKRAAL,0400,"P.O.BOX 33,HAMMANSKRAAL,0400",0127110032,0825539039,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700240648,700240648,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP240648,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,392,56,,,,,,,,FALSE,,,,
105314633,0105314633,1,WC,DOMINIKAANSE SKOOL VIR DOWES,DOMINIKAANSE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PRIVATE,TO BE UPDATED,TO BE UPDATED,314633,926,TO BE UPDATED,99,DOMINIKAANSE SKOOL VIR DOWES,18.47227078,-34.01457927,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100063,63,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,02,N,KARIEM,6,CLARE,ROAD,6 CLARE ROAD,WYNBERG,WITTEBOME,CAPE TOWN,,"6 CLARE ROAD,WYNBERG,WITTEBOME,CAPE TOWN ,",P.O.BOX 19027,WYNBERG,7800,"P.O.BOX 19027,WYNBERG,7800",0217618046,,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,105314633,105314633,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0105314633,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,208,36,,,,,,,,FALSE,,,,
700122044,122044,7,GT,DON MATTERRA,DON MATTERRA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE MENTAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,911006,911006,TO BE UPDATED,99,NOT APPLICABLE,27.8944983331,-26.2853133336,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400018,18,77409133,KENSINGTON SOUTH,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOT APPLICABLE,EA,BATCHELOR,8,MIGHIGAN,AVENUE,8 MIGHIGAN AVENUE,,EXTENSION 7,LENASIA,1811,"8 MIGHIGAN AVENUE,EXTENSION 7,LENASIA,1811",P.O.BOX 7,ELDORADOPARK,1811,"P.O.BOX 7,ELDORADOPARK,1811",0119452577,0829214188,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700122044,700122044,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP122044,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,148,9,,,,,,,,FALSE,,,,
109329754,0109329754,1,WC,DOROTHEA SKOOL,DOROTHEA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TRAINING CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,329754,956,TO BE UPDATED,99,NOT APPLICABLE,18.86279693,-33.90991951,WCED,99,176,STELLENBOSCH,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC024,STELLENBOSCH LOCAL MUNICIPALITY,10204010,10,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,01,F.,DAVIS,,CORNER LANG EN LAST,STREET,CORNER LANG EN LAST STREET,,CLOETESVILLE,STELLENBOSCH,7600,"CORNER LANG EN LAST STREET,CLOETESVILLE,STELLENBOSCH,7600",P.O.BOX 2046,MATIELAND,7600,"P.O.BOX 2046,MATIELAND,7600",0218895461,0832906260,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,109329754,109329754,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0109329754,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,283,22,,,,,,,,FALSE,,,,
700133744,133744,7,GT,DOUG WHITEHEAD SCHOOL,DOUG WHITEHEAD SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE MENTAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909001,909001,TO BE UPDATED,99,NOT APPLICABLE,28.0765316666,-26.1952599999,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400066,66,77426031,ORLANDO EAST,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,P,SINGH,24,CRESSY,STREET,24 CRESSY STREET,,CRESSY,JEPPES TOWN,,"24 CRESSY STREET,CRESSY,JEPPES TOWN,",P.O.BOX 33193,JEPPESTOWN,2043,"P.O.BOX 33193,JEPPESTOWN,2043",0116182300,0116182300,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700133744,700133744,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP133744,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,157,16,,,,,,,,FALSE,,,,
700240721,240721,7,GT,DR GEORGE MUKHARI SCHOOL,DR GEORGE MUKHARI SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HOSPITAL SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),903004,903004,TO BE UPDATED,99,NOT APPLICABLE,28.0123866666,-25.619576667,GDE2010,99,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600032,32,77605001,GA-RANKUWA ZONE 2,NOT APPLICABLE,TSHWANE WEST,NOT APPLICABLE,JMM,MMAPITSA,,GA RANKUWA HOSPITAL,,GA RANKUWA HOSPITAL,,PSYCH. DEPT,TSHWANE,,"GA RANKUWA HOSPITAL,PSYCH. DEPT,TSHWANE,",PRIVATE BAG X422,PRETORIA,0001,"PRIVATE BAG X422,PRETORIA,0001",0125293796,0728256959,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700240721,700240721,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP240721,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,44,7,,,,,,,,FALSE,,,,
700350058,350058,7,GT,DR. W.K. DU PLESSIS-SKOOL,DR. W.K. DU PLESSIS-SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,NEURALLY DISABLED: EPILEPSY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916001,916001,TO BE UPDATED,8350058,DR. W.K. DU PLESSIS-SKOOL,28.4411216664,-26.2302683332,GDE2010,99,270,KEMPTON PARK,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300075,75,77321020,VISAGIE PARK,NOT APPLICABLE,GAUTENG EAST,NOT APPLICABLE,JA,VAN EEDEN,26,EAST GEDULD,AVENUE,26 EAST GEDULD AVENUE,,PETERSFIELD,SPRINGS,,"26 EAST GEDULD AVENUE,PETERSFIELD,SPRINGS,",PRIVATE BAG X33,SPRINGS,1560,"PRIVATE BAG X33,SPRINGS,1560",0118112981,,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700350058,700350058,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP350058,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,522,44,,,,,,,,FALSE,,,,
101007546,0101007546,1,WC,DUNATOS PRIVAATSKOOL,RINGTINKEL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,ORDINARY SCHOOL,PRIMARY SCHOOL,SPECIFIC LEARNING DISABILITIES,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.65398368,-33.89162265,WCED,99,178,BELLVILLE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100003,3,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,01,M.,STANDER,22,YSTERHOUT,STREET,22 YSTERHOUT STREET,,BLOEMENDAL,BELLVILLE,7530,"22 YSTERHOUT STREET,BLOEMENDAL,BELLVILLE,7530",P.O.BOX 6688,WELGEMOED,7530,"P.O.BOX 6688,WELGEMOED,7530",0219199585,0834092938,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,101007546,101007546,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,227,25,,,,,,,,FALSE,,,,
500125467,125467,5,KZ,DURBAN SCHOOL FOR HEARING IMPAIRED,DURBAN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,TO BE UPDATED,TO BE UPDATED,62352,60126,TO BE UPDATED,5411305,NOT APPLICABLE,30.87963,-30.05235,NEIMS 2007,99,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200097,97,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,UMBUMBULU,T,NAIDOO,16-18,ADAMS,ROAD,16-18 ADAMS ROAD,,AMANZIMTOTI,DURBAN,4126,"16-18 ADAMS ROAD,AMANZIMTOTI,DURBAN,",P.O.BOX 1514,AMANZIMTOTI,4126,"P.O.BOX 1514,AMANZIMTOTI,4126",0319037253,0837771618,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500125467,500125467,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ125467,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,163,17,,,,,,,,FALSE,,,,
600102367,102367,6,NW,E S LE GRANGESKOOL,E. S. LE GRANGE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),89109,89109,TO BE UPDATED,99,NOT APPLICABLE,27.11731,-26.71301,NEIMS 2007,99,265,POTCHEFSTROOM,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW402,POTCHEFSTROOM LOCAL MUNICIPALITY,64002003,3,61803001,BAILLIE PARK,DR RUTH SEGOMOTSI MOMPATI,POTCHEFSTROOM,POTCHEFSTROOM,ME.V. A,VAN GRAAN,17,RICHARDSON,STREET,17 RICHARDSON STREET,,BAILLIE PARK,POTCHEFSTROOM,,"17 RICHARDSON STREET,BAILLIE PARK,POTCHEFSTROOM,",PRIVATE BAG X6209,BAILLIE PARK,2520,"PRIVATE BAG X6209,BAILLIE PARK,2520",0182907047,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NW,NW,600102367,600102367,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW102367,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,303,31,,,,,,,,FALSE,,,,
700312124,312124,7,GT,EAST RAND SCHOOL OF ARTS,EAST RAND SCHOOL OF ARTS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,917157,917157,TO BE UPDATED,8312124,EAST RAND SCHOOL OF ARTS,28.3921583333,-26.1394766671,GDE2010,99,270,KEMPTON PARK,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300025,25,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI NORTH,NOT APPLICABLE,MS,EDOM,1,CORNER JONES AND KINGSWAY,STREET,1 CORNER JONES AND KINGSWAY STREET,HILLCREST AGRICULTURAL,HILLCREST AGRICULTURAL,BENONI,1500,"1 CORNER JONES AND KINGSWAY STREET,HILLCREST AGRICULTURAL,HILLCREST AGRICULTURAL,BENONI,1500",P.O.BOX 1895,BENONI,1500,"P.O.BOX 1895,BENONI,1500",0838201354,0843402254,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/12/2003,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700312124,700312124,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP312124,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,479,36,,,,,,,,FALSE,,,,
130334634,0130334634,1,WC,EDEN SKOOL,EDEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TRAINING CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,334634,957,TO BE UPDATED,99,NOT APPLICABLE,19.46444132,-33.79509712,WCED,99,174,WORCESTER,DC3,OVERBERG DISTRICT MUNICIPALITY,WC025,BREEDE VALLEY LOCAL MUNICIPALITY,10205019,19,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,07,F.,JAMES,,FISHER,STREET,FISHER STREET,,HEXPARK,WORCESTER,,"FISHERSTRAAT,HEXPARK,WORCESTER,",P.O.BOX 293,WORCESTER,6850,"P.O.BOX 293,WORCESTER,6850",0233423770,,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,130334634,130334634,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0130334634,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,140,11,,,,,,,,FALSE,,,,
200401369,401369,2,EC,EFATA SCHOOL,EFATA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,VISUAL IMPAIRMENT,PUBLIC,TO BE UPDATED,TO BE UPDATED,234146,234146,TO BE UPDATED,4101012,EFATA SCHOOL FOR THE BLIND (10),28.43179,-31.34164,NEIMS 2007,99,235,TSOLO,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC141,ELUNDINI LOCAL MUNICIPALITY,21401001,99,23613004,EFATA,NOT APPLICABLE,MTHATA,CIRCUIT 3,N,RASMENI,,QUEENSTOWN,ROAD,QUEENSTOWN ROAD,,DICOLINY AREA,MTHATHA,,"MELVILLE FARM,QUEENSTOWN   ROAD (R61),UMTATA   5099,5099",P.O.BOX 177,UMTATA,5100,"P.O.BOX 177,UMTATA,5100",0475360527,0827761513,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,Y,UKHAHLAMBA,RURAL,01/01/1958,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200401369,200401369,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC401369,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,488,50,,,,,,,,FALSE,,,,
500128686,128686,5,KZ,EKUKHANYENI,EKUKHANYENI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.35479,-29.64602,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205019,19,51109026,MASON'S MILL,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,M.M,MTHEMBU,,SUTHERLAND,ROAD,SUTHERLAND ROAD,,STAGEI IMBALI,LOT 2282,3201,"SUTHERLAND ROAD,STAGEI IMBALI,LOT 2282,",P.O.BOX 3093,PIETERMARITZBURG,3201,"P.O.BOX 3093,PIETERMARITZBURG,3201",0333981325,0828947996,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500128686,500128686,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ128686,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,365,25,,,,,,,,FALSE,,,,
700341560,341560,7,GT,EKURHULENI SCHOOL FOR THE DEAF,EKURHULENI SCHOOL FOR THE DEAF,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,DEAF,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.1632150005,-26.3446316667,GDE2010,99,323,GERMISTON,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300048,48,77316054,TSOLO,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,TG,MORITI,,,,,,KATLEHONG,GERMISTON,,"KATLEHONG,GERMISTON,",PRIVATE BAG X16008,"LEONDALE,KATLEHONG",1432,"PRIVATE BAG X16008,LEONDALE,KATLEHONG,1432",0119051104,0721921799,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700341560,700341560,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP341560,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,252,28,,,,,,,,FALSE,,,,
500129167,129167,5,KZ,EKUTHUTHUKENI SCHOOL FOR SMH,EKUTHUTHUKENI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,375140,116900,TO BE UPDATED,99,NOT APPLICABLE,30.89211,-29.97831,NEIMS 2007,99,138,UMLAZI,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200087,87,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,MS. S.E,KHUZWAYO,413,Q,,413 Q,,UMLAZI,DURBAN,4031,"413 Q,UMLAZI,DURBAN,",P.O.BOX 54541,UMLAZI,4031,"P.O.BOX 54541,UMLAZI,4031",0319068889,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500129167,500129167,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ129167,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,220,13,,,,,,,,FALSE,,,,
