NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,LURITS_Status,Sector,Type_DoE,Phase_DoE,TYPE_LURITS,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,Latitude,Longitude,GISSource2,DRD_Code,DRD_DistanceMoved_Metres,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,Snap_Learners_2013,Educator_Numbers_2013,GradeR_Lrns_2013,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO,Status_2007,Status_2008,Status_2009,Status_2010,Status_2011,Status_2012,Status_2013
200800676,800676,2,EC,MASINCEDANE DCC,MASINCEDANE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,C,EAST LONDON,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,MANDELA PARK CENTRE,,,,,,CENTRE,ERF NO 38830 DUNCAN VILLAGE,5201,"POST OFFICE,ERF NO 38830 DUNCAN VILLAGE,5201",,0736065022,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/03/2007,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800676,200800676,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,74,2,,,,,,,,,,,,,,,,,,,,OPEN,,
200800679,800679,2,EC,FANI JIBA DCC,FANI JIBA,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-32.969516,27.873177,,D,,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,BUFFALO CITY LOCAL MUNICIPALITY,21205001,99,TO BE UPDATED,TO BE UPDATED,C,EAST LONDON,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,20,HORSESHOE PL,PLACE,35156 MADOLWANA STREET,,HIGHGATE,EAST LONDON,5247,"20 HORSESHOE PL PLACE,HIGHGATE,EAST LONDON,5247",STREET,CAMBRIDGE,5247,"POST OFFICE,CAMBRIDGE,5247",0437263912,0791970678,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/03/2007,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800679,200800679,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800699,800699,2,EC,MASIPHUMELELE PRESCHOOL,MASIPHUMELELE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,C,EAST LONDON,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,436,,,,5219,,,MDANTSANE,5219,"POST OFFICE,MDANTSANE,5219",,0729889786,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/03/2007,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800699,200800699,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800711,800711,2,EC,MAKUKHANYE DCC,MAKUKHANYE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,C,EAST LONDON,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,,,,P.O.BOX 398,BERLIN,5219,"P.O.BOX 398,BERLIN,5219",,0731244946,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/03/2007,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800711,200800711,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800717,800717,2,EC,LOYISO PRE-PRIMARY SCHOOL,LOYISO,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,114289,114289,TO BE UPDATED,99,NOT APPLICABLE,-32.68148,27.14788,,D,,241,KEISKAMMAHOEK,DC12,AMATOLE DISTRICT MUNICIPALITY,EC124,AMAHLATHI LOCAL MUNICIPALITY,21204002,2,21315000,NONE,C,KING WILLIAMS TOWN,CIRCUIT 10,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N,TYINGANA,,,,TO BE UPDATED,,NEWTOWN,KEISKAMMAHOEK,5670,"NEWTOWN,KEISKAMMAHOEK,5670",P.O.BOX 32,KEISKAMMA HOEK,5670,"P.O.BOX 32,KEISKAMMA HOEK,5670",,0836680094,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800717,200800717,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800717,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800771,800771,2,EC,ASEMAHLE EDUCARE CENTRE,ASEMAHLE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,C,EAST LONDON,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,,,,P.O.BOX 237,BERLIN,5660,"P.O.BOX 237,BERLIN,5660",,0738207677,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/03/2007,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800771,200800771,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,20,2,,,,,,,,,,,,,,,,,,,,OPEN,,
200800788,800788,2,EC,HLUMELO PRE-PRIMARY SCHOOL,HLUMELO,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,114232,114232,TO BE UPDATED,99,NOT APPLICABLE,-32.9266,27.4211,,D,,158,ZWELITSHA,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205039,39,21454000,NONE,C,KING WILLIAMS TOWN,CIRCUIT 16,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N,JAXA,10,TEN,ZONE,10 TEN ZONE,,ZWELITSHA,KING WILLIAMS TOWN,5608,"10 TEN ZONE,ZWELITSHA,KING WILLIAMS TOWN,5608",P.O.BOX 10,ZWELITSHA,5608,"POST OFFICE,ZWELITSHA,5608",,0847657269,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1987,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800788,200800788,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800788,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800849,800849,2,EC,SINEBHONGO PRE-PRIMARY SCHOOL,SINEBHONGO,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,114504,114504,TO BE UPDATED,99,NOT APPLICABLE,-32.82132,27.23908,,D,,158,ZWELITSHA,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205035,35,21410003,MNGOESHA SH,C,KING WILLIAMS TOWN,CIRCUIT 9,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N.P,MPONDO,,NOMGWDLA,LOCATION,NOMGWDLA LOCATION,,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,5600,"NOMGWDLA LOCATION,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,5600",P.O.BOX 840,KING WILLIAMS TWON,5600,"P.O.BOX 840,KING WILLIAMS TWON,5600",,0828121487,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1980,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800849,200800849,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800849,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,30,2,,,,,,,,,,,,,,,,,,,,OPEN,,
200800852,800852,2,EC,LINGELIHLE PRE- PRIMARY,LINGELIHLE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,174167,174167,TO BE UPDATED,99,NOT APPLICABLE,-30.53586,28.59597,,D,,291,MT. FLETCHER,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,24401024,24,23817000,NONE,A,MT FRERE,NTENETYANA,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,MRS.N.N,MARAU,,,,TO BE UPDATED,MTFREREVILLAGE,,MOUNT FRERE,5090,"MOUNT FRERE,5090",P.O.BOX 342,MOUNT FRERE,5090,"P.O.BOX 342,MOUNT FRERE,5090",,0722356517,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,ALFRED NZO,RURAL,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800852,200800852,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800852,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,66,2,,,,,,,,,,,,,,,,,,,,OPEN,,
200800859,800859,2,EC,TEKO FIHLA PRE-PRIMARY SCHOOL,TEKO FIHLA,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,024443,024443,TO BE UPDATED,99,NOT APPLICABLE,-32.22222,28.14984,,D,,237,NQAMAKWE,DC12,AMATOLE DISTRICT MUNICIPALITY,EC122,MNQUMA LOCAL MUNICIPALITY,21202020,20,21129000,NONE,B,BUTTERWORTH,CIRCUIT 6,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,L,BIKITSHI,,TEKO FIHLA,VILLAGE,TEKO FIHLA VILLAGE,,CENTANE,BUTTERWORTH,4960,"TEKO FIHLA VILLAGE,CENTANE,BUTTERWORTH,4960",P.O.BOX 456,BUTTERWORTH,4960,"P.O.BOX 456,BUTTERWORTH,4960",,0824365326,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1995,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800859,200800859,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800859,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800887,800887,2,EC,MKAPUSI PRE-PRIMARY,MKAPUSI,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,124303,124303,TO BE UPDATED,99,NOT APPLICABLE,-31.59981,27.09348,,D,,295,CACADU/GLEN GREY/LADY FRERE,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC136,EMALAHLENI LOCAL MUNICIPALITY,21306012,12,22312028,MKAPUSI,B,LADY FRERE,CIRCUIT 6,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,C. L,QAMBELA,,,,TO BE UPDATED,,BRAUNVILLE,LADYFRERE,5410,"BRAUNVILLE,LADYFRERE,5410",BROMVILLE,BRONVILLE,5410,"POST OFFICE,BRONVILLE,5410",,0835088327,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,BUSHBUCKRIDGE,RURAL,01/01/1981,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800887,200800887,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800887,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,53,2,,,,,,,,,,,,,,,,,,,,OPEN,,
200800894,800894,2,EC,SOKOLANI PRE-PRIMARY,SOKOLANI,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,124281,124281,TO BE UPDATED,99,NOT APPLICABLE,-31.80514,27.06275,,D,,295,CACADU/GLEN GREY/LADY FRERE,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC136,EMALAHLENI LOCAL MUNICIPALITY,21306006,6,22317041,MATYHANTYA,B,LADY FRERE,CIRCUIT 2,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N,SIDINILE,,,,TO BE UPDATED,,LADYFRERE,QUEENSTOWN,5410,"LADYFRERE,QUEENSTOWN,5410",P.O.BOX 9601,QUEENSTOWN,5320,"P.O.BOX 9601,QUEENSTOWN,5320",0478788080,0833672929,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,BUSHBUCKRIDGE,RURAL,01/01/1981,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800894,200800894,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800894,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800895,800895,2,EC,NO COLLEGE PRE-SCHOOL,NO COLLEGE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,124279,124279,TO BE UPDATED,99,NOT APPLICABLE,-31.66587,26.83196,,D,,295,CACADU/GLEN GREY/LADY FRERE,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC136,EMALAHLENI LOCAL MUNICIPALITY,21306009,9,22301025,THOZAMISA,B,LADY FRERE,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N. N,JONGWA,,,,715 MTATSI STREET,,LADYFRERE,QUEENSTOWN,5410,"LADYFRERE,QUEENSTOWN,5410",P.O.BOX 5,"BONGWENI LOC,QUEENSTOWN",5319,"POST OFFICE,BONGWENI LOC,QUEENSTOWN,5319",,0726023119,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,BUSHBUCKRIDGE,RURAL,01/01/1992,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800895,200800895,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800895,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200800962,800962,2,EC,TEKO SPRINGS,TEKO RINGS,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,024446,024446,TO BE UPDATED,99,NOT APPLICABLE,-32.23102,28.18184,,D,,154,GCUWA/BUTTERWORTH,DC12,AMATOLE DISTRICT MUNICIPALITY,EC122,MNQUMA LOCAL MUNICIPALITY,21202007,7,21125022,KWAZIZANE,B,BUTTERWORTH,CIRCUIT 6,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,L,THUNZI,,TEKO SPRINGS,VILLAGE,TEKO SPRINGS VILLAGE,,CENTANE,BUTTERWORTH,4960,"TEKO SPRINGS VILLAGE,CENTANE,BUTTERWORTH,",P.O.BOX 562,BUTTERWORTH,4960,"P.O.BOX 562,BUTTERWORTH,4960",,0825909049,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1990,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800962,200800962,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800962,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,136,4,,,,,,,,,,,,,,,,,,,,OPEN,,
200800965,800965,2,EC,CENTANE,CENTANE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,024127,024127,TO BE UPDATED,99,NOT APPLICABLE,-32.51483,28.33936,,D,,45,CENTANI/KENTANI,DC12,AMATOLE DISTRICT MUNICIPALITY,EC122,MNQUMA LOCAL MUNICIPALITY,21202028,28,21125012,KWAKANTOLO,B,BUTTERWORTH,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,P.J,GRUNYUZA,,,,TO BE UPDATED,,KENTANI,KENTANE,4980,"KENTANI,KENTANE,4980",P.O.BOX 54,KENTANE,4980,"P.O.BOX 54,KENTANE,4980",,0825042283,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1997,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800965,200800965,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800965,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,132,8,34,,,,,,,,,,,,,,,,,,,OPEN,,
200800968,800968,2,EC,UPPER DADAMBA PRE-SCHOOL,UPPER DADAMBA,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,104480,104480,TO BE UPDATED,99,NOT APPLICABLE,-32.23672,28.33684,,D,,44,GATYANA/WILLOWVALE,DC12,AMATOLE DISTRICT MUNICIPALITY,EC121,MBHASHE LOCAL MUNICIPALITY,21201011,11,21017004,KULOMBETE,B,DUTYWA,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,B.P,ADONIS,,,,TO BE UPDATED,,,WILLOWVALE,5040,"WILLOWVALE,5040",P.O.BOX 163,BUTTERWORTH,4960,"P.O.BOX 163,BUTTERWORTH,4960",,0837315822,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/2001,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800968,200800968,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800968,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,18,2,,,,,,,,,,,,,,,,,,,,OPEN,,
200800977,800977,2,EC,MSENGENI PRE-SCHOOL,MSENGENI,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,104292,104292,TO BE UPDATED,99,NOT APPLICABLE,-32.22098,28.627,,D,,44,GATYANA/WILLOWVALE,DC12,AMATOLE DISTRICT MUNICIPALITY,EC121,MBHASHE LOCAL MUNICIPALITY,21201024,24,21005000,NONE,B,DUTYWA,FORT MALAN,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,T.N,KHWINANA,,,,TO BE UPDATED,,,WILLOWVALE,5000,"WILLOWVALE,5000",P.O.BOX 669,WILLOWVALE,5040,"P.O.BOX 669,WILLOWVALE,5040",,0834668954,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1996,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800977,200800977,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800977,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,39,4,14,,,,,,,,,,,,,,,,,,,OPEN,,
200800980,800980,2,EC,MNDUNDU PRE-PRIMARY,MNDUNDU,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,104487,104487,TO BE UPDATED,99,NOT APPLICABLE,-32.08059,28.62594,,D,,44,GATYANA/WILLOWVALE,DC12,AMATOLE DISTRICT MUNICIPALITY,EC121,MBHASHE LOCAL MUNICIPALITY,21201014,14,21005071,LUTUTU,B,DUTYWA,XABAJIYANE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,L,MALGAS,,,,TO BE UPDATED,,,IDUTYWA,5000,"IDUTYWA,5000",P.O.BOX 2549,IDUTYWA,5000,"P.O.BOX 2549,IDUTYWA,5000",,0834394335,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1982,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,EC,EC,200800980,200800980,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC800980,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,40,4,25,,,,,,,,,,,,,,,,,,,OPEN,,
