NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,LURITS_Status,Sector,Type_DoE,Phase_DoE,TYPE_LURITS,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,Latitude,Longitude,GISSource2,DRD_Code,DRD_DistanceMoved_Metres,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,Snap_Learners_2013,Educator_Numbers_2013,GradeR_Lrns_2013,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO,Status_2007,Status_2008,Status_2009,Status_2010,Status_2011,Status_2012,Status_2013
300102379,300102379,3,NC,LEARAMELE SPECIAL SCHOOL FOR THE SMH,LEARAMELE ECIAL,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),961327,961327,TO BE UPDATED,99,NOT APPLICABLE,-27.39395,23.49095,,D,,82,KUDUMANE,DC45,KGALAGADI DISTRICT MUNICIPALITY,NC452,GA-SEGONYANA LOCAL MUNICIPALITY,34502003,3,68104000,NONE,NOT APPLICABLE,JOHN TAOLO GAETSEWA,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,G. C,NTWAEAGAE,1259,MTSHETLHO,STREET,1259 MTSHETLHO STREET,,,MOTHIBISTAD,,"1259 MTSHETLHO STREET,MOTHIBISTAD,",P.O.BOX 525,MOTHIBISTAD,8474,"P.O.BOX 525,MOTHIBISTAD,8474",0537731238,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,KGALAGADI,RURAL,01/01/1900,NOT APPLICABLE,0,,,NEWLY CREATED SCHOOL BASED ON 2007 DEMARCATION,TO BE UPDATED,NW,NC,600102379,300102379,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NEWLY CREATED SCHOOL BASED ON 2007 DEMARCATION,NW102379,1,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,100,7,,,,,,,,,,,,,,,,,,,,OPEN,,
440101271,440101271,4,FS,MALUTI HOOGLANDSKOOL,MALUTI HOOGLANDSKOOL,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),120519,191402,TO BE UPDATED,99,TO BE UPDATED,-28.226919,28.301677,,D,,332,BETHLEHEM,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS192,DIHLABENG LOCAL MUNICIPALITY,41902018,18,41301003,BETHLEHEM CENTRAL,NOT APPLICABLE,THABO MOFUTSANYANA,CIRCUIT 7,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,PE,SMITH,28,UNION,STREET,UNIESTRAAT 28,BETHLEHEM-WES,BETHLEHEM-WES,BETHLEHEM,9700,"28 UNION STREET,BETHLEHEM,9700",P.O.BOX 319,BETHLEHEM,9702,"P.O.BOX 319,BETHLEHEM,9702",0583035399,0837364098,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440101271,440101271,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40101271,0,TO BE UPDATED,TO BE UPDATED,,,356,29,342,31,374,,,394,35,,429,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440303202,440303202,4,FS,BÖHMER S/S,BÖHMER,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,ORDINARY SCHOOL,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),122202,840310,TO BE UPDATED,3172058,TO BE UPDATED,-29.125292,26.190494,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702023,23,40502056,UNIVERSITAS,NOT APPLICABLE,MOTHEO,CIRCUIT 9,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,C,KITCHING,,HALDON,ROAD,HALDON AVE UNIVERSITAS,,UNIVERSITAS,BLOEMFONTEIN,9317,"HALDON ROAD,UNIVERSITAS,BLOEMFONTEIN,9311",P.O.BOX 10345,DRUSANA,9311,"P.O.BOX 10345,DRUSANA,9311",0515226846,0828232888,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440303202,440303202,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303202,0,TO BE UPDATED,TO BE UPDATED,,,378,27,358,6,312,,,308,28,,339,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440303216,440303216,4,FS,MARTIE DU PLESSIS SPEC,MARTIE DU PLESSIS SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),122216,162300,TO BE UPDATED,3171045,MARTIE DU PLESSIS HS,-29.134312,26.168205,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702026,26,40502043,PARK WEST,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,LF,VAN HEERDEN,91,DU PLOOY SINGEL,,DU PLOOYSINGEL 91,FICHARDTPARK,FICHARDTPARK,BLOEMFONTEIN,9317,"91 DU PLOOY SINGEL,FICHARDTPARK,BLOEMFONTEIN,",P.O.BOX 31895,FICHARDTPARK,9317,"P.O.BOX 31895,FICHARDTPARK,9317",0515226801,0825636893,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440303216,440303216,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303216,0,TO BE UPDATED,TO BE UPDATED,,,480,55,505,59,513,,,536,64,,564,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440303217,440303217,4,FS,ROSENHOF S/S,ROSENHOF,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,ORDINARY SCHOOL,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),122221,162100,TO BE UPDATED,3171061,TO BE UPDATED,-29.149341,26.174427,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702025,25,40502016,FICHARDT PARK,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,A,MOCKE,,GUSTAV,CRESCENT,GUSTAV CRESCENT,FICHARDTPARK,FICHARDTPARK,BLOEMFONTEIN,9317,"GUSTAV CRESCENT,FICHARDTPARK,BLOEMFONTEIN,9317",PRIVATE BAG X40001,FICHARDTPARK,9317,"PRIVATE BAG X40001,FICHARDTPARK,9317",0515226771,0828985518,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440303217,440303217,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303217,0,TO BE UPDATED,TO BE UPDATED,,,117,24,221,26,135,25,,155,28,,166,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440303218,440303218,4,FS,LETTIE FOUCHÉ SPEC,LETTIE FOUCHÉ SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,ORDINARY SCHOOL,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),122214,162400,TO BE UPDATED,99,TO BE UPDATED,-29.052179,26.205429,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702044,44,40511005,BLOEMFONTEIN NU,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,DS,HUGO,,BLOEMENDAL,ROAD,BLOEMENDALROAD 46A,RAYTON,RAYTON,BLOEMFONTEIN,9310,"BLOEMENDAL ROAD,RAYTON,BLOEMFONTEIN,9300",P.O.BOX 474,BLOEMFONTEIN,9300,"P.O.BOX 474,BLOEMFONTEIN,9300",0514366770,0730401674,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440303218,440303218,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303218,0,TO BE UPDATED,TO BE UPDATED,,,243,21,233,20,253,,,251,24,,291,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440303235,440303235,4,FS,TSWELLANG SPEC,TSWELLANG SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),122228,820067,TO BE UPDATED,3172051,TO BE UPDATED,-29.155981,26.253156,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702004,4,40504016,JOE SLOVO,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,ML,LE GRANGE,,DR BECHER,ROAD,C/O DR. BELCHER AND MONAPI STREETS,MANGAUNG,MANGAUNG,BLOEMFONTEIN,9307,"DR BECHER ROAD,MANGAUNG,MANGAUNG,BLOEMFONTEIN,",P.O.BOX 16087,MANGAUNG,9307,"P.O.BOX 16087,MANGAUNG,9307",0514323975,0822009466,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440303235,440303235,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303235,0,TO BE UPDATED,TO BE UPDATED,,,242,27,264,28,261,,,264,40,,302,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440303236,440303236,4,FS,PHOLOHO SCHOOL SPEC,PHOLOHO SCHOOL SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),122220,820066,TO BE UPDATED,99,TO BE UPDATED,-29.156524,26.250946,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702004,4,40504016,JOE SLOVO,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,T E,MOLOTSI,6624,MONAPI,STREET,MONAPISTR,PHAHAMENG,PHAHAMENG,MANGAUNG,9307,"6624 MONAPI STREET,PHAHAMENG,MANGAUNG,9307",P.O.BOX 16057,MANGAUNG,9307,"P.O.BOX 16057,MANGAUNG,9307",0514326086,0837313138,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440303236,440303236,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303236,0,TO BE UPDATED,TO BE UPDATED,,,468,41,500,37,521,,,525,43,,828,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
440304159,440304159,4,FS,TATELLO SPEC,TATELLO SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),123233,820716,TO BE UPDATED,99,TO BE UPDATED,-29.149008,26.228929,,D,,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702003,3,40504003,BATHO,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,P.A,SEPHIRI,,TSHIRELETSONG,,28 DRENTE STREET,EHRLICH PARK,EHRLICH PARK,BLOEMFONTEIN,9300,"TSHIRELETSONG ,EHRLICHPARK,BLOEMFONTEIN,9301",PRIVATE BAG X20536,BLOEMFONTEIN,9300,"PRIVATE BAG X20536,BLOEMFONTEIN,9300",0514343010,0823857271,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,440304159,440304159,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40304159,0,TO BE UPDATED,TO BE UPDATED,,,11,4,3,4,34,,,29,4,,128,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
441002118,441002118,4,FS,JIMMIE ROOS-SKOOL SPES,JIMMIE ROOS-SKOOL SPES,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),121202,162200,TO BE UPDATED,99,TO BE UPDATED,-29.536158,26.590769,,D,,357,DEWETSDORP,DC17,MOTHEO DISTRICT MUNICIPALITY,FS171,NALEDI LOCAL MUNICIPALITY,41701002,2,40403001,DEWETSDORP NU,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,JJ,ERLANK,,ROODEPOORT,,JIMMIE ROOS SCHOOL,ROODEPOORT FARM,ROODEPOORT FARM,DEWETSDORP,9940,"ROODEPOORT,DEWETSDORP,",PRIVATE BAG X3,DEWETSDORP,9940,"PRIVATE BAG X3,DEWETSDORP,9940",0515411015,0833880322,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,441002118,441002118,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS41002118,0,TO BE UPDATED,TO BE UPDATED,,,145,23,118,23,80,,,140,25,,131,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
442506309,442506309,4,FS,MPHATLALATSANE SPEC,MPHATLALATSANE SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),125220,820065,TO BE UPDATED,99,TO BE UPDATED,-27.186962,26.949651,,D,,264,VILJOENSKROON,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001020,20,41705000,RAMMULUTSI SP,NOT APPLICABLE,FEZILE DABI,CIRCUIT 14,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,WM,VAN STRAATEN,3049,RAMMOLOTSI,,"SITE 3049,  P.O. BOX 487",RAMMULOTSI,RAMMULOTSI,VILJOENSKROON,9520,"3049 RAMMOLOTSI,RAMOLOTSI,VILJOENSKROON,9520",P.O.BOX 487,VILJOENSKROON,9520,"P.O.BOX 487,VILJOENSKROON,9520",0560563430802,0712674936,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,442506309,442506309,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS42506309,0,TO BE UPDATED,TO BE UPDATED,,,180,12,185,16,192,,,215,19,,216,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
442506321,442506321,4,FS,JOHAN SLABBERT,JOHAN SLABBERT,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),125533,194402,TO BE UPDATED,3202066,TO BE UPDATED,-27.63994,27.233818,,D,,316,KROONSTAD,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001003,3,41701004,ELANDIA,NOT APPLICABLE,FEZILE DABI,CIRCUIT 16,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,AW,JONKER,,DU TOIT,STREET,DU TOIT STREET,PRESIDENSIA,PRESIDENSIA,KROONSTAD,9500,"DU TOIT STREET,KROONSTAD,",PRIVATE BAG X26,KROONSTAD,9503,"PRIVATE BAG X26,KROONSTAD,9503",0562134360,0748903129,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,442506321,442506321,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS42506321,0,TO BE UPDATED,TO BE UPDATED,,,191,17,185,17,257,,,264,22,,436,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
442607310,442607310,4,FS,LADYBRAND SPEC./S,LADYBRAND SPEC./S,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),126517,192122,TO BE UPDATED,3173049,TO BE UPDATED,-29.201687,27.453468,,D,,342,LADYBRAND,DC17,MOTHEO DISTRICT MUNICIPALITY,FS173,MANTSOPA LOCAL MUNICIPALITY,41703004,4,40605001,LELIEHOEK,NOT APPLICABLE,MOTHEO,CIRCUIT 7,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,AD,FENWICK,,COLLIN,STREET,COLLINSTREET/STRAAT,,,LADYBRAND,9745,"COLLIN STREET,LADYBRAND,9745",P.O.BOX 177,LADYBRAND,9745,"P.O.BOX 177,LADYBRAND,9745",0519242049,0736046503,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,442607310,442607310,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS42607310,0,TO BE UPDATED,TO BE UPDATED,,,60,6,73,6,84,,,93,10,,132,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
443611251,443611251,4,FS,FAKKELSKOOL,FAKKELSKOOL,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),130206,196402,TO BE UPDATED,3201052,TO BE UPDATED,-26.813694,27.814215,,D,,329,SASOLBURG,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS204,METSIMAHOLO LOCAL MUNICIPALITY,42004015,15,41909009,SASOLBURG EXT 12,NOT APPLICABLE,FEZILE DABI,CIRCUIT 17,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,J.B.,VAN DER MERWE,,JAN SMUTS,STREET,JAN SMUTSSTRAAT 18,,,SASOLBURG,1947,"JAN SMUTS STREET,SASOLBURG,",P.O.BOX 521,SASOLBURG,9570,"P.O.BOX 521,SASOLBURG,9570",0169760470,0724547355,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,443611251,443611251,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS43611251,0,TO BE UPDATED,TO BE UPDATED,,,340,27,382,27,373,,,397,34,,702,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
443907309,443907309,4,FS,BOITUMELONG SPEC,BOITUMELONG SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126203,980000,TO BE UPDATED,99,TO BE UPDATED,-29.207011,26.833782,,D,,359,THABA 'NCHU,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702039,39,40510009,RATLOU,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,L G,SEJAKE,,OVER STREAM CEMINTARY,,333 MOROKA LOC,THABANCHUI,THABANCHUI,THABA NCHU,9775,"OVER STREAM CEMINTARY ,GARAPULANA,RATLOU,THABA NCHU,",P.O.BOX 1501,GARAPULANA,9786,"P.O.BOX 1501,GARAPULANA,9786",0518741380,0834114356,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,443907309,443907309,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS43907309,0,TO BE UPDATED,TO BE UPDATED,,,155,,378,16,294,,,395,30,,533,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
443907315,443907315,4,FS,BARTIMEA SPEC,BARTIMEA SPEC,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126201,970000,TO BE UPDATED,3173003,TO BE UPDATED,-29.206678,26.807782,,D,,359,THABA 'NCHU,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702040,40,40510011,SELOSESHA,NOT APPLICABLE,MOTHEO,CIRCUIT 22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,RJ,THOTHELA,,POLOKO,ROAD,BARTIMEA ROAD,SELOSESHA,,THABA NCHU,9783,"POLOKO ROAD,SELOSESHA,THABA NCHU,",PRIVATE BAG X723,SELOSESHA,9785,"PRIVATE BAG X723,SELOSESHA,9785",0518732205,0827705529,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,443907315,443907315,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS43907315,0,TO BE UPDATED,TO BE UPDATED,,,434,51,456,54,400,,,411,56,,419,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
444412112,444412112,4,FS,NOBILIS SKOOL,NOBILIS SKOOL,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),131220,192402,TO BE UPDATED,99,TO BE UPDATED,-28.10624,26.856965,,D,,362,VIRGINIA,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804009,9,41020010,VIRGINIA PARK,NOT APPLICABLE,LEJWELEPUTSWA,CIRCUIT 5,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,O,VAN WYK,,NABOOM,,NABOOMSTRAAT,VIRGINIA,NABOOM,NABOOM,9430,"NABOOM ,VIRGINIA,NABOOM,NABOOM,",P.O.BOX 118,VIRGINIA,9450,"P.O.BOX 118,VIRGINIA,9450",0572123833,0827727441,Urban,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,FS,FS,444412112,444412112,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS44412112,0,TO BE UPDATED,TO BE UPDATED,,,207,17,244,18,183,,,197,18,,187,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,OPEN,OPEN,
