"NatEmis","EmisNo","ProvinceCD","Province","Institution","Name","DoE_Status","Sector","Type_DoE","Phase_DoE","Specialisation","OwnerLand","OwnerBuild","ExDept","PaypointNo","ComponentNo","Responsibility","ExamNo","ExamCentre","GIS_Long","GIS_Lat","GISSource","MagDist_Code","Magisterial_District","DMunCode","DMunName","LMunCode","LMunName","Ward_ID","Ward","SP_Code","SP_Name","EIRegion","EIDistrict","EICircuit","TransDate","TransComm","AddrInit","Addressee","Street_No","Street","StreetType","StreetName","Township_Village","Suburb","Town_City","Postal_Code","StreetAddress","Box_P_Bag","Post_Office","Box_Bag_Postal_Code","PostalAddress","Telephone","cellno","Urban_Rural","Section21","Section21_Function","Quintile","NAS","NodalArea","NAT","Registration_Date","NoFeeSchool","Allocation","Dinaledi_Schools","Quids_Up_School","Demarcation_From","Demarcation_To","OldNATEMIS","NewNATEMIS","Verified_by_PEDs","Verfication_Comment","NEIMSEMISN","GIS_ERROR","Snap_Learners_2007","Educator_Numbers_2007","Snap_Learners_2008","Educator_Numbers_2008","Snap_Learners_2009","Educator_Numbers_2009","Snap_Learners_2010","Educator_Numbers_2010","GradeR_Lrns_2010","Snap_Learners_2011","Educator_Numbers_2011","GradeR_Lrns_2011","Snap_Learners_2012","Educator_Numbers_2012","GradeR_Lrns_2012","MAIN_SATELITE","MAIN_NATEMIS","MAIN_INSTITUTION","BOARDING SCHOOL","FEMALE BOARDERS","MALE BOARDERS","TOTAL BOARDERS","ECD_SOCIALDEVELOPMEN_NO"
200600305,"600305","2","EC","GALI THEMBANI","JJ SERFONTEIN","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","REFORM SCHOOL","PUBLIC","PUBLIC","CAPE EDUCATION DEPARTMENT(CED)","194162","194162","TO BE UPDATED","99","NOT APPLICABLE",26.84736,-31.89122,"NEIMS 2007","296","QUEENSTOWN","DC13","CHRIS HANI DISTRICT MUNICIPALITY","EC134","LUKANJI LOCAL MUNICIPALITY","21304025","25","22112000","NONE","B","QUEENSTOWN","LUKHANJI",,"TO BE UPDATED","W.J","BOTHA",,"WATERBOK","ROAD","WATERBOK ROAD",,"MADEIRA PARK","QUEENSTOWN","5320","WATERBOK ROAD,MADEIRA PARK,QUEENSTOWN,5320","PRIVATE BAG X70","QUEENSTOWN","5320","PRIVATE BAG X70,QUEENSTOWN,5320","0458570077","0833213586","URBAN","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","Y","CHRIS HANI","RURAL",01/01/1984,,0,FALSE,FALSE,"EC","EC",200600305,200600305,"YES","DECEMBER 2007 SUBMISSION","EC600305","TO BE UPDATED",,,,,,,,,,86,17,,,,,,,,FALSE,,,,
904222640,"904222640","9","LP","GENERAAL PIET JOUBERT SCHOOL","GENERAAL PIET JOUBERT","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","HOUSE OF ASSEMBLY(HOA)","413936","413936","TO BE UPDATED","99","NOT APPLICABLE",29.47373,-23.90578,"NEIMS 2007","100","PIETERSBURG","DC35","CAPRICORN DISTRICT MUNICIPALITY","LIM354","POLOKWANE LOCAL MUNICIPALITY","93504022","22","91215002","BENDOR","CENTRAL","POLOKWANE","PIETERSBURG",,"TO BE UPDATED","N","PIETERSE N","56","WEBSTER","STREET","56 WEBSTER STREET",,"PIETERSBURG","POLOKWANE",,"56 WEBSTER STREET,,PIETERSBURG,POLOKWANE,","PRIVATE BAG X9402","PIETERSBURG","0699","PRIVATE BAG X9402,PIETERSBURG,0699","0152959265","0828784618","URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",904222640,904222640,"TO BE UPDATED","TO BE UPDATED","LP904222640","TO BE UPDATED",,,,,,,,,,622,45,,,,,,,,FALSE,,,,
300010702,"10702","3","NC","GEORGE KEKANA SECURE CARE SCHOOL","GEORGE KEKANA","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","BEHAVIOURAL PROBLEMS","PUBLIC","TO BE UPDATED","DEPARTMENT OF EDUCATION AND TRAINING(DET)","74418","970280","9421","99","NOT APPLICABLE",24.74896,-28.71871,"NEIMS 2007","190","KIMBERLEY","DC9","FRANCES BAARD DISTRICT MUNICIPALITY","NC091","SOL PLAATJIE LOCAL MUNICIPALITY","30901013","13","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","FRANCES BAARD","NOT APPLICABLE",,"TO BE UPDATED","B.M","MABINA","296","LANG","STREET","296 LANG STREET",,"GALESHEWE,KIIMBERLEY","KIMBERLEY","8345","296 LANG STREET,GALESHEWE,KIIMBERLEY,KIMBERLEY,8345","PRIVATE BAG X5063","MANKURWANE","8345","PRIVATE BAG X5063,MANKURWANE,8345","0538713674",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","Y","GALESHEWE","URBAN",01/01/1900,,0,FALSE,FALSE,"NC","NC",300010702,300010702,"YES","DECEMBER 2007 SUBMISSION","NC10702","TO BE UPDATED",70,7,31,8,39,,20,,,56,7,,31,,,"SATELITE",,,FALSE,,,,
105315606,"0105315606","1","WC","GLENBRIDGE SPECIAL SCHOOL","GLENDALE","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","315606","5978","TO BE UPDATED","99","NOT APPLICABLE",18.4627806,-34.04990226,"WCED","64","WYNBERG","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","19100071","71","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","METRO SOUTH","02",,"TO BE UPDATED","D.J.","THIART","6","GALWAY","ROAD","6 GALWAY ROAD","HEATHFIELD","HEATHFIELD","CAPE TOWN","8001","6 GALWAY ROAD,HEATHFIELD,HEATHFIELD,CAPE TOWN,8001","P.O.BOX 30055","TOKAI","8001","P.O.BOX 30055,TOKAI,8001","0217122075","0837002429","URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",105315606,105315606,"YES","DECEMBER 2007 SUBMISSION","WC0105315606","TO BE UPDATED",,,,,,,,,,99,8,,,,,,,,FALSE,,,,
111007560,"0111007560","1","WC","GLORIA BOTHA SCHOOL","GLORIA","OPEN","INDEPENDENT","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",18.82634858,-34.11330014,"WCED","63","STRAND","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","TO BE UPDATED","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","19100083","83","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","METRO EAST","01",,"TO BE UPDATED","I","FOURIE","40B","BIRKENHEAD","STREET","40B BIRKENHEAD STREET",,"STRAND",,"7140","40B BIRKENHEAD STREET,STRAND,7140","POST OFFICE","STRAND","7140","POST OFFICE,STRAND,7140","0218012184",,"URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",111007560,111007560,"YES","DECEMBER 2007 SUBMISSION","TO BE UPDATED","TO BE UPDATED",,,,,,,,,,25,3,,,,,,,,FALSE,,,,
500150627,"150627","5","KZ","GOLDEN GATEWAY","GOLDEN GATEWAY","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","TO BE UPDATED","TO BE UPDATED","62353","60128","TO BE UPDATED","99","NOT APPLICABLE",30.96092,-29.87683,"NEIMS 2007","34","DURBAN","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200029","29","TO BE UPDATED","TO BE UPDATED","ETHEKWINI","UMLAZI","DURBAN CENTRAL",,"TO BE UPDATED","MRS.C.J","JACOB","893","BELLAIR","ROAD","893 BELLAIR ROAD",,"CATO MANOR","DURBAN","4091","893 BELLAIR ROAD,CATO MANOR,DURBAN,4091","POST OFFICE","CATO MANOR","4091","POST OFFICE,CATO MANOR,4091","0312612174",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500150627,500150627,"TO BE UPDATED","TO BE UPDATED","KZ150627","TO BE UPDATED",,,,,,,,,,194,15,,,,,,,,FALSE,,,,
500150664,"150664","5","KZ","GOLDEN HOURS SPECIAL","GOLDEN HOURS","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","TO BE UPDATED","TO BE UPDATED","70086","72006","TO BE UPDATED","99","NOT APPLICABLE",31.03418,-29.80182,"NEIMS 2007","34","DURBAN","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200036","36","TO BE UPDATED","TO BE UPDATED","ETHEKWINI","UMLAZI","DURBAN CENTRAL",,"TO BE UPDATED","G","BROWN","160","SOOFIE SAHEB","DRIVE","160 SOOFIE SAHEB DRIVE",,"DURBAN NORTH","DURBAN","4065","160 SOOFIE SAHEB DRIVE,DURBAN NORTH,DURBAN,4065","P.O.BOX 35218","NORTHWAY","4051","P.O.BOX 35218,NORTHWAY,4051","0315642350",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500150664,500150664,"TO BE UPDATED","TO BE UPDATED","KZ150664","TO BE UPDATED",,,,,,,167,,,155,16,,,,,,,,FALSE,,,,
500150775,"150775","5","KZ","GOLDEN STEPS","GOLDEN STEPS","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",31.04756,-29.58953,"NEIMS 2007","33","INANDA","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200060","60","TO BE UPDATED","TO BE UPDATED","ETHEKWINI","PINETOWN","PHOENIX",,"TO BE UPDATED","B.C","SINGH",,"OFF NDWEDWE","ROAD","OFF NDWEDWE ROAD",,"HAZELMERE","VERULAM","4340","OFF NDWEDWE ROAD,HAZELMERE,VERULAM,4340","P.O.BOX 1100","VERULAM","4340","P.O.BOX 1100,VERULAM,4340","0325333870","0828247543","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500150775,500150775,"TO BE UPDATED","TO BE UPDATED","KZ150775","TO BE UPDATED",,,,,,,,,,179,16,,,,,,,,FALSE,,,,
700133454,"133454","7","GT","GOUDVELD VAARDIGHEIDSSKOOL","GOUDVELD VAARDIGHEIDSSKOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","LEARNING DISABILITY","PUBLIC","PUBLIC","HOUSE OF REPRESENTATIVES(HOR)","910004","910004","TO BE UPDATED","99","NOT APPLICABLE",27.9938016668,-26.202855,"GDE2010","321","JOHANNESBURG","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","79400068","68","77426013","JABAVU","NOT APPLICABLE","JOHANNESBURG NORTH","NOT APPLICABLE",,"TO BE UPDATED","C","KHAN","8-24","WINSTON","STREET","8-24 WINSTON STREET",,"HOMESTEAD PARK","JOHANNESBURG","6539","8-24 WINSTON STREET,,HOMESTEAD PARK,JOHANNESBURG,6539","P.O.BOX 43522","INDUSTRIA","6539","P.O.BOX 43522,INDUSTRIA,6539","0118378649","0825523325","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700133454,700133454,"YES","DECEMBER 2007 SUBMISSION","GP133454","TO BE UPDATED",,,,,712,,748,,,771,41,,815,,,"SATELITE",,,FALSE,,,,
700270082,"270082","7","GT","GOUDWESSKOOL","GOUDWESSKOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","MILD MENTAL DISABILITY","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","902002","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",27.3796168652,-26.3602256753,"GDE2010","266","OBERHOLZER","DC40","SOUTHERN DISTRICT MUNICIPALITY","NW405","MERAFONG CITY LOCAL MUNICIPALITY","74804017","17","70205029","WEST PORGES","NOT APPLICABLE","GAUTENG WEST","NOT APPLICABLE",,"TO BE UPDATED","A","MERTZ",,"PAPENI ,CARLTON VILLE","STREET","PAPENI ,CARLTON VILLE STREET",,"CARLETONVILLE","CARLTONVILLE","2500","PAPENI ,CARLTON VILLE STREET,,CARLETONVILLE,CARLTONVILLE,2500","PRIVATE BAG X2037","CARLETONVILLE","2500","PRIVATE BAG X2037,CARLETONVILLE,2500","0187886669","0828236122","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",13/06/2007,,0,FALSE,FALSE,"NW","GT",700270082,600270082,"YES","DECEMBER 2007 SUBMISSION","GP270082","TO BE UPDATED",,,,,,,,,,317,26,,337,,,,,,FALSE,,,,
922223367,"922223367","9","LP","GRACE AND HOPE CENTRE","GRACE AND HOPE CENTRE","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","412163","412163","TO BE UPDATED","99","NOT APPLICABLE",29.39372,-23.85947,"NEIMS 2007","101","SESHEGO","DC35","CAPRICORN DISTRICT MUNICIPALITY","LIM354","POLOKWANE LOCAL MUNICIPALITY","93504013","13","TO BE UPDATED","TO BE UPDATED","CENTRAL","POLOKWANE","PIETERSBURG",,"TO BE UPDATED","MK","NGOATJE M.E.","8296",,"ZONE","8296  ZONE",,,"SESHEGO","0742","8296  ZONE,SESHEGO,0742","P.O.BOX 103","SESHEGO","0742","P.O.BOX 103,SESHEGO,0742","0152231086","0739479371","TO BE UPDATED","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",922223367,922223367,"TO BE UPDATED","TO BE UPDATED","LP922223367","TO BE UPDATED",,,,,,,,,,475,43,,,,,,,,FALSE,,,,
993305501,"993305501","9","LP","GRACE AND LOVE","GRACE AND LOVE","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","410170","410170","TO BE UPDATED","99","NOT APPLICABLE",,,"TO BE UPDATED","TO BE UPDA","TO BE UPDATED","DC34","VHEMBE DISTRICT MUNICIPALITY","LIM343","THULAMELA LOCAL MUNICIPALITY","TO BE UPDATED","99","TO BE UPDATED","TO BE UPDATED","NORTHERN","VHEMBE","MUTSHINDUDI",,"TO BE UPDATED","THE","TSHIVHASE T.G.",,,,,,,,,,"P.O.BOX 535","VHUFULI","0971","P.O.BOX 535,VHUFULI,0971",,"0822187521","TO BE UPDATED","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",993305501,993305501,"TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED",,8,,,,,,,,140,12,,,,,,,,FALSE,,,,
200101027,"101027","2","EC","GRAHAMSTOWN AMASANGO CAREER SCHOOL","GRAHAMSTOWN","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS EDUCATION","PUBLIC","TO BE UPDATED","TO BE UPDATED","094241","094241","TO BE UPDATED","99","NOT APPLICABLE",26.5341,-33.3745,"NEIMS 2007","162","ALBANY","DC10","CACADU DISTRICT MUNICIPALITY","EC104","MAKANA LOCAL MUNICIPALITY","21004001","99","20403000","NONE","C","GRAHAMSTOWN","CIRCUIT 2",,"TO BE UPDATED","M.J","BRADSHAW",,"STATION YARD OF VICTORIA","ROAD","STATION YARD OF VICTORIA ROAD",,"TANTJI","GRAHAMSTOWN","6139","STATION YARD OF VICTORIA ROAD,TANTJI,GRAHAMSTOWN,6139","POST OFFICE","GRAHAMSTOWN","6139","POST OFFICE,GRAHAMSTOWN,6139","0466225280","0835429555","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"EC","EC",200101027,200101027,"YES","DECEMBER 2007 SUBMISSION","EC101027","TO BE UPDATED",,,,,,,,,,121,18,,,,,,,,FALSE,,,,
700150540,"150540","7","GT","GRESSWOLD SENIOR SCHOOL","GRESSWOLD SENIOR SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","MILD MENTAL DISABILITY","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","909003","909003","TO BE UPDATED","99","NOT APPLICABLE",28.0887433336,-26.1344100002,"GDE2010","321","JOHANNESBURG","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","79400074","74","60307000","NONE","NOT APPLICABLE","JOHANNESBURG EAST","NOT APPLICABLE",,"TO BE UPDATED","PJN","BOTHA","22","HATHAWAY","ROAD","22 HATHAWAY ROAD",,"GRESSWOLD","JOHANNESBURG",,"22 HATHAWAY ROAD,,GRESSWOLD,JOHANNESBURG,","P.O.BOX 64253","GRESSWOLD","2037","P.O.BOX 64253,GRESSWOLD,2037","0117868123",,"URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700150540,700150540,"YES","DECEMBER 2007 SUBMISSION","GP150540","TO BE UPDATED",,,,,,,,,,616,49,,,,,,,,FALSE,,,,
103305600,"0103305600","1","WC","GROOTE SCHUUR HOSPITAAL SKOOL","GROOTE SCHUUR","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","HOSPITAL SCHOOL","HOSPITAL SCHOOL","PUBLIC","TO BE UPDATED","TO BE UPDATED","305600","5909","TO BE UPDATED","99","NOT APPLICABLE",18.46306898,-33.94077099,"WCED","65","SIMONSTAD","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","19100057","57","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","METRO CENTRAL","02",,"TO BE UPDATED","J.","STRYDOM",,"GROOTESCHUUR HOSPITAL","WARD","GROOTESCHUUR HOSPITAL WARD",,"GROOTE SCHUUR HOSP","OBSERVATORY","7925","GROOTESCHUUR HOSPITAL WARD,GROOTE SCHUUR HOSP,OBSERVATORY,7925","POST OFFICE","OBSERVATORY","7925","POST OFFICE,OBSERVATORY,7925","0214045012",,"URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",103305600,103305600,"YES","DECEMBER 2007 SUBMISSION","WC0103305600","TO BE UPDATED",,,,,,,,,,,2,,,,,,,,FALSE,,,,
700151779,"151779","7","GT","H. MOROSS ADOLESCENT SCHOOL","H. MOROSS ADOLESCENT SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","909004","909004","TO BE UPDATED","99","NOT APPLICABLE",28.0376908389,-26.107578289,"GDE2010","269","RANDBURG","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","79400090","90","77424032","HYDE PARK","NOT APPLICABLE","JOHANNESBURG EAST","NOT APPLICABLE",,"TO BE UPDATED","S","ELLIAH","50","SAXON","ROAD","50 SAXON ROAD",,"HURLINGHAM","JOHANNESBURG",,"50 SAXON ROAD,,HURLINGHAM,JOHANNESBURG,","PRIVATE BAG X7","RANDBURG","2125","PRIVATE BAG X7,RANDBURG,2125","0115353146","0825525712","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",25/11/1999,,0,FALSE,FALSE,"GT","GT",700151779,700151779,"YES","DECEMBER 2007 SUBMISSION","GP151779","TO BE UPDATED",,,,,,,,,,16,2,,,,,,,,FALSE,,,,
200100293,"100293","2","EC","HAPPYDALE SCHOOL","HAPPYDALE","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","TO BE UPDATED","TO BE UPDATED","184209","184209","TO BE UPDATED","99","NOT APPLICABLE",25.55503,-33.9014,"NEIMS 2007","51","PORT ELIZABETH","NMA","NELSON MANDELA BAY METROPOLITAN MUNICIPALITY","NMA","NELSON MANDELA BAY METROPOLITAN MUNICIPALITY","29500031","31","27516002","ALGOA PARK","C","PORT ELIZABETH","CIRCUIT 11",,"TO BE UPDATED","G. C","HENDRICKS",,"HOETS","CRESCENT","HOETS CRESCENT",,"ALGOA PARK","PORT ELIZABETH",,"HOETS CRESCENT,ALGOA PARK,PORT ELIZABETH,","P.O.BOX 16149","GELVANDALE","6016","P.O.BOX 16149,GELVANDALE,6016","0414521240","0832703522","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1968,,0,FALSE,FALSE,"EC","EC",200100293,200100293,"YES","DECEMBER 2007 SUBMISSION","EC100293","TO BE UPDATED",,,,,,,,,,275,23,,,,,,,,FALSE,,,,
500153883,"153883","5","KZ","HARDING SPECIAL","HARDING ECIAL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","PHYSICAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",29.90022,-30.5738,"NEIMS 2007","147","ALFRED","DC21","UGU DISTRICT MUNICIPALITY","KZN214","UMUZIWABANTU LOCAL MUNICIPALITY","52104003","3","TO BE UPDATED","TO BE UPDATED","UMGUNGUNDLOVU","UGU","SAYIDI",,"TO BE UPDATED","J.L","SIMPSON",,"GALLAWAY","STREET","GALLAWAY STREET",,,"HARDING","4680","GALLAWAY STREET,HARDING,4680","P.O.BOX 441","HARDING","4680","P.O.BOX 441,HARDING,4680","0394331143","0834416980","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","Y","UGU","RURAL",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500153883,500153883,"TO BE UPDATED","TO BE UPDATED","KZ153883","TO BE UPDATED",,,,,,,,,,152,16,,152,,,,,,FALSE,,,,
500489769,"489769","5","KZ","HARVESTRY PARK COLLEGE","HARVESTRY","OPEN","INDEPENDENT","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS EDUCATION","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",,,"TO BE UPDATED","TO BE UPDA","TO BE UPDATED","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","TO BE UPDATED","99","TO BE UPDATED","TO BE UPDATED","ETHEKWINI","PINETOWN","UMHLATHUZE",,"TO BE UPDATED","THE","MANAGER",,,,,,,,,,,,,,,,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500489769,500489769,"TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED",,,,,,,7,1,,,,,7,1,,,,,FALSE,,,,
920210197,"920210197","9","LP","HELENE FRANZ SECONDARY","HELENE FRANZ SECONDARY","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","LEBOWA","412845","412845","TO BE UPDATED","7213106","HELEN FRANZ SCHOOL OF THE HAND",29.10819,-23.28284,"NEIMS 2007","102","BOCHUM","DC35","CAPRICORN DISTRICT MUNICIPALITY","LIM351","BLOUBERG LOCAL MUNICIPALITY","93501002","2","90912000","NONE","CENTRAL","POLOKWANE","BOCHUM WEST",,"TO BE UPDATED","S R","MASHANGOANE S.R",,"BORKOM",,"BORKOM","NEARHECENE","BOCHUM",,,"BORKOM ,NEARHECENE,BOCHUM,,","PRIVATE BAG X5008","BOCHUM","0790","PRIVATE BAG X5008,BOCHUM,0790","0716983040","0823744125","RURAL","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",920210197,920210197,"TO BE UPDATED","TO BE UPDATED","LP920210197","TO BE UPDATED",,,,,,,,,,335,40,,,,,,,,FALSE,,,,
700340208,"340208","7","GT","HOËRSKOOL EMMASDAL","HOËRSKOOL EMMASDAL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INDUSTRIAL: CHILD WELFARE","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","907003","907003","TO BE UPDATED","8340208","NOT APPLICABLE",28.3471250004,-26.5457999998,"GDE2010","276","HEIDELBERG(TVL)","DC42","SEDIBENG DISTRICT MUNICIPALITY","GT423","LESEDI LOCAL MUNICIPALITY","74203007","7","77301020","VERWOERDPARK","NOT APPLICABLE","SEDIBENG EAST","NOT APPLICABLE",,"TO BE UPDATED","WA","SWART",,"VAALDAM","ROAD","VAALDAM ROAD",,,"HEIDELBERG","2400","VAALDAM ROAD,HEIDELBERG,2400","PRIVATE BAG X610","HEIDELBERG","2400","PRIVATE BAG X610,HEIDELBERG,2400","0163419013","0825569044","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700340208,700340208,"YES","DECEMBER 2007 SUBMISSION","GP340208","TO BE UPDATED",,,,,20,,18,,,68,18,,11,,,,,,FALSE,,,,
