NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,NEIMSEMISN,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
976601309,976601309,9,LP,AALIANCE EARLY CHILDHOOD DEVELOPMENT CENTRE,AALIANCE EARLY CHILDHOOD DEVELOPMENT CENTRE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,831,MALAENENG,,831 MALAENENG,MOHLALETSE,,APEL,1121,"831 MALAENENG ,MOHLALETSE,,APEL,1121",P.O.BOX 447,APEL,0739,"P.O.BOX 447,APEL,0739",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,273,12,39,,,,,,,FALSE,,,,
973306110,973306110,9,LP,AARON NEVHUTANDA PRE-PRIMARY,AARON NEVHUTANDA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,VUWANI,0952,"VUWANI,0952",P.O.BOX 177,VUWANI,0952,"P.O.BOX 177,VUWANI,0952",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,489,6,,,,,,,,FALSE,,,,
100000074,,1,WC,ABC EDUCARE CENTRE,ABC,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,18.585334,-34.068145,WCED,6,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,43,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,03,,,A,ROSS,1,GENOA,WAY,1 GENOA WAY,,,UNKNOWN,,"1 GENOA WAY,,",1 GENOA WAY,SAN REMO,,"1 GENOA WAY,SAN REMO,",0213935225,0768718503,URBAN,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,22,2,22,,,,,,,FALSE,,,,
971104208,,9,LP,ABC IKAGENG PRE SCHOOL,ABC IKAGENG,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,284,12,1,,,,,,,FALSE,,,,
700890069,890069,7,GT,ABC NURSERY AND PRE-SCHOOL,ABC NURSERY AND,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,,THE,MANAGER,42,PLEINJOHANNESBURG,STREET,42 PLEINJOHANNESBURG STREET,,,JOHANNESBURG,,"42 PLEINJOHANNESBURG STREET,JOHANNESBURG,",,,,,0113336273,0835125387,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,189,12,31,,,,,,,FALSE,0,,,
975503215,975503215,9,LP,ABENEZA DAY CARE,ABENEZA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,NKOWANKOWA,,TO BE UPDATED,THE,MANAGER,,MOKGOLOBOTHO,VILLAGE,MOKGOLOBOTHO VILLAGE,LETABA,,,0870,"MOKGOLOBOTHO VILLAGE,LETABA,0870",P.O.BOX 1555,LETABA,0870,"P.O.BOX 1555,LETABA,0870",,0734070971,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,735,10,,,,,,,,FALSE,,,,
101008261,0101008261,1,WC,ABRA KEDABRA CRECHE,ABRA KEDABRA,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,18.665778,-33.882048,WCED,178,BELLVILLE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100003,3,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,01,,TO BE UPDATED,C.,OOSTHUIZEN,56,MALIBU,STREET,56 MALIBU STREET,,OAK GLEN,BELLVILLE,7550,"56 MALIBU STREET,OAK GLEN,BELLVILLE,7550",POST OFFICE,"OAK GLEN,BELLVILLE",7550,"POST OFFICE,OAK GLEN,BELLVILLE,7550",0219196516,0832250582,URBAN,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,101008261,101008261,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,24,3,22,,,,,21,2,21,,,,,,,FALSE,,,,
930321684,930321684,9,LP,AKANANI PRE-PRIMARY,AKANANI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,VHURONGA 1,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 743,VUWANI,0952,"P.O.BOX 743,VUWANI,0952",,,TO BE UPDATED,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NO,99,FALSE,FALSE,MP,LP,800035395,930321684,YES,DECEMBER 2007 SUBMISSION,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
973301407,,9,LP,AKANI MPHAMBO CRECHE,AKANI MPHAMBO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MALAMULELE WEST,,,THE,MANAGER,,AKHANIMPHAMBO,STREET,AKHANIMPHAMBO STREET,,,MALAMULELE,982,"AKHANIMPHAMBO STREET,MALAMULELE,982",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,279,6,,,,,,,,FALSE,0,,,
118008384,0118008384,1,WC,AKKERTJIE PREPRIM.,AKKERTJIE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,22.458672,-34.016456,WCED,18,GEORGE,TO BE UPDATED,EDEN DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,UNKNOWN,NOT APPLICABLE,EDEN AND CENTRAL KAROO,02,,TO BE UPDATED,D,KHANA,,,STREET,STREET,,,PACALTSDORP,,"STREET,PACALTSDORP,",POST OFFICE,PACALTSDORP,6530,"POST OFFICE,PACALTSDORP,6530",0448780696,0838600640,RURAL,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,45,,,112,4,56,,,,,,,FALSE,,,,
106007041,0106007041,1,WC,ALBERTINA SISULU PREPRIM.,ALBERTINA SISULU,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,007041,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,18.589614,-34.004793,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,04,,TO BE UPDATED,S.,KANI,944,BUHLONGO,,944 BUHLONGO,,PHILLIPI,MITCHELLS PLAIN,7785,"944 BUHLONGO,PHILLIPI,MITCHELLS PLAIN,7785",POST OFFICE,PHILIPPI,7785,"POST OFFICE,PHILIPPI,7785",0823976387,0823976387,URBAN,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,106007041,106007041,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,27,,16,,,30,2,30,,,,,,,FALSE,,,,
700152660,152660,7,GT,ALEXANDRA MONTESORI (CRECHE),ALEXANDRA MONTESORI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,202,BAFOKENG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,RUSTENBURG LOCAL MUNICIPALITY,TO BE UPDATED,99,60301000,NONE,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 688,BERGVLEI,2012,"P.O.BOX 688,BERGVLEI,2012",0118821437,,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,GT,GT,700152660,700152660,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,464,16,27,,,,,,,FALSE,,,,
700890088,,7,GT,ALEXANDRA MONTESSORI NURSERY SCHOOL,ALEXANDRA MONTESSORI NURSERY SCHOOL,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,JOHANNESBURG EAST,TO BE UPDATED,,,,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
971103408,971103408,9,LP,ALFRED PHASOANE PRE S,ALFRED PHASOANE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,28.06512,-23.37463,NEIMS 2007,96,MOKERONG,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM362,LEPHALALE LOCAL MUNICIPALITY,93602009,9,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,R H,MATLOU,,THAHAGALKWENA,VILLAGE,THAHAGALKWENA VILLAGE,,ABBOTSPOORT,LEPHALALE,0555,"THAHAGALKWENA VILLAGE,,ABBOTSPOORT,LEPHALALE,0555",P.O.BOX 1252,LEPHALALE,0555,"P.O.BOX 1252,LEPHALALE,0555",,0721111563,TO BE UPDATED,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NO,99,FALSE,FALSE,LP,LP,971103408,971103408,TO BE UPDATED,TO BE UPDATED,LP971103408,TO BE UPDATED,,,,,,,,,,126,6,,,,,,,,FALSE,,,,
700880084,880084,7,GT,AL-HUDA PRE AND CRECHE,AL-HUDA PRE AND,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,SEDIBENG EAST,NOT APPLICABLE,,,THE,MANAGER,53,SHERFIELDDEDEUR,ROAD,53 SHERFIELDDEDEUR ROAD,VEREENIGING,,DEDEUR,,"53 SHERFIELDDEDEUR ROAD,VEREENIGING,,DEDEUR,",,,,,,0848576308,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,68,4,35,,,,,,,FALSE,0,,,
971103307,971103307,9,LP,ALICE PRE S,ALICE PRE S,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,27.90732,-23.21553,NEIMS 2007,96,MOKERONG,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM362,LEPHALALE LOCAL MUNICIPALITY,93602012,12,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N G,SELEKA,1,WYK,,1 WYK,,,SELEKA,,"1 WYK,SELEKA,",P.O.BOX 392,SELEKAO,0609,"P.O.BOX 392,SELEKAO,0609",,0839977506,TO BE UPDATED,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NO,99,FALSE,FALSE,LP,LP,971103307,971103307,TO BE UPDATED,TO BE UPDATED,LP971103307,TO BE UPDATED,,,,,,,,,,150,6,,,,,,,,FALSE,,,,
103301001,0103301001,1,WC,ALON/ASHEL PRE-PRIM.,ALON/ASHEL,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PRIVATE,TO BE UPDATED,TO BE UPDATED,301001,5155,TO BE UPDATED,99,NOT APPLICABLE,18.385773,-33.920542,WCED,66,CAPE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100054,54,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,02,,TO BE UPDATED,C.B.,LAZARUS,14,CLARENS,ROAD,14 CLARENS ROAD,,SEAPOINT,CAPE TOWN,8005,"14 CLARENS ROAD,SEAPOINT,CAPE TOWN,8005",POST OFFICE,"SEA POINT,CAPE TOWN",8005,"POST OFFICE,SEA POINT,CAPE TOWN,8005",0214342052,0829334937,URBAN,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,103301001,103301001,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,144,8,,,37,,,92,4,46,,,,,,,FALSE,,,,
700899916,899916,7,GT,ALPHA ACADEMY,ALPHA ACADEMY,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,,,THE,MANAGER,158,ARKANSAS,AVENUE,158 ARKANSAS AVENUE,BERARIO,,JOHANNESBURG,,"158 ARKANSAS AVENUE,BERARIO,,JOHANNESBURG,",,,,,0116782311,,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,0,,,
106008098,0106008098,1,WC,ALPHA EDUCARE CENTRE (GUGULETHU),ALPHA,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,18.57519,-33.976019,WCED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100040,40,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,05,,TO BE UPDATED,T.O.,MATIKA,11234,NYCOPPC,,11234 NYCOPPC,,GUGULETHU,CAPE TOWN,7750,"11234 NYCOPPC,GUGULETHU,CAPE TOWN,7750",P.O.BOX 94,GUGULETHU,7750,"P.O.BOX 94,GUGULETHU,7750",0216336428,0739297544,URBAN,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,106008098,106008098,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,25,,22,,,30,2,30,,,,,,,FALSE,,,,
973304308,973304308,9,LP,ALUSANI COMMUNITY CRECHE,ALUSANI COMMUNITY,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,305,,STAND,305  STAND,MANDOMBIDZHA  SINTHUMULE,,SINTHUMULE,0939,"305  STAND,MANDOMBIDZHA  SINTHUMULE,,SINTHUMULE,0939",P.O.BOX 16,SINTHUMULE,0939,"P.O.BOX 16,SINTHUMULE,0939",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,80,4,,,,,,,,FALSE,,,,
973301324,,9,LP,ALUSANI TSHIKONELO CRECHE,ALUSANI TSHIKONELO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MALAMULELE NORTH EAST,,,THE,MANAGER,,TSHIKONELO,VILLAGE,TSHIKONELO VILLAGE,MALAMULELE,,,982,"TSHIKONELO VILLAGE,MALAMULELE,982",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,228,6,,,,,,,,FALSE,0,,,
973302102,973302102,9,LP,ALUSANI TSHITAVHA,ALUSANI TSHITAVHA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,TSHITAVHA/SAMBANDOU,,TSHITAVHA/SAMBANDOU,MAKONNE,,,0984,"TSHITAVHA/SAMBANDOU ,MAKONNE,0984",P.O.BOX 346,SIBASA,0984,"P.O.BOX 346,SIBASA,0984",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
